ticker,fecha,ret_1d,n_alcistas,sobre_sma200,golden_cross,momentum_pos,dias_rec,bucket
XLC,2022-09-23,-1.936901189135809,0,False,False,False,11.0,Leve    (-1% a -3%)
XLC,2022-09-26,-1.6290170410301341,0,False,False,False,2.0,Leve    (-1% a -3%)
XLC,2022-09-29,-2.43510371953668,0,False,False,False,5.0,Leve    (-1% a -3%)
XLC,2022-09-30,-1.2169796346453876,0,False,False,False,3.0,Leve    (-1% a -3%)
XLC,2022-10-07,-2.6956883639709828,0,False,False,False,14.0,Leve    (-1% a -3%)
XLC,2022-10-11,-1.8724290840568258,0,False,False,False,2.0,Leve    (-1% a -3%)
XLC,2022-10-14,-1.6400214125978585,0,False,False,False,3.0,Leve    (-1% a -3%)
XLC,2022-10-31,-1.6724394400272402,0,False,False,False,11.0,Leve    (-1% a -3%)
XLC,2022-11-02,-2.818356997015181,0,False,False,False,8.0,Leve    (-1% a -3%)
XLC,2022-11-03,-2.4489835526537163,0,False,False,False,5.0,Leve    (-1% a -3%)
XLC,2022-11-09,-1.3522313863320923,0,False,False,False,1.0,Leve    (-1% a -3%)
XLC,2022-11-28,-1.5936145227756215,1,False,False,True,2.0,Leve    (-1% a -3%)
XLC,2022-12-05,-1.5787619050452673,1,False,False,True,38.0,Leve    (-1% a -3%)
XLC,2022-12-06,-2.8755568636317896,1,False,False,True,35.0,Leve    (-1% a -3%)
XLC,2022-12-14,-1.3025547007441518,0,False,False,False,27.0,Leve    (-1% a -3%)
XLC,2022-12-19,-2.340824664971508,0,False,False,False,10.0,Leve    (-1% a -3%)
XLC,2022-12-28,-1.456613224471326,0,False,False,False,1.0,Leve    (-1% a -3%)
XLC,2023-01-18,-1.2148148509484424,1,False,False,True,2.0,Leve    (-1% a -3%)
XLC,2023-01-30,-1.5735167620642532,2,True,False,True,2.0,Leve    (-1% a -3%)
XLC,2023-02-03,-2.003696231728491,2,True,False,True,69.0,Leve    (-1% a -3%)
XLC,2023-02-06,-1.2027321967924998,2,True,False,True,1.0,Leve    (-1% a -3%)
XLC,2023-02-09,-2.185794367674321,2,True,False,True,43.0,Leve    (-1% a -3%)
XLC,2023-02-16,-1.528367960343091,2,True,False,True,33.0,Leve    (-1% a -3%)
XLC,2023-02-21,-2.2041560367682345,2,True,False,True,23.0,Leve    (-1% a -3%)
XLC,2023-02-24,-1.3891392345937281,1,True,False,False,7.0,Leve    (-1% a -3%)
XLC,2023-03-07,-1.0226300718436776,2,True,True,False,9.0,Leve    (-1% a -3%)
XLC,2023-03-09,-2.2496996816746107,2,True,True,False,6.0,Leve    (-1% a -3%)
XLC,2023-03-10,-1.4148056078614357,1,False,True,False,4.0,Leve    (-1% a -3%)
XLC,2023-03-22,-1.7537699822203323,3,True,True,True,2.0,Leve    (-1% a -3%)
XLC,2023-04-12,-1.040058629991747,3,True,True,True,1.0,Leve    (-1% a -3%)
XLC,2023-04-20,-1.0318102165535192,3,True,True,True,7.0,Leve    (-1% a -3%)
XLC,2023-04-25,-1.5616940420613679,3,True,True,True,2.0,Leve    (-1% a -3%)
XLC,2023-04-26,-1.0576372999202333,3,True,True,True,1.0,Leve    (-1% a -3%)
XLC,2023-05-02,-1.8533983775112617,3,True,True,True,13.0,Leve    (-1% a -3%)
XLC,2023-05-04,-1.605471155602467,2,True,True,False,4.0,Leve    (-1% a -3%)
XLC,2023-05-23,-1.2425470458783616,3,True,True,True,3.0,Leve    (-1% a -3%)
XLC,2023-06-07,-1.1167062639809933,3,True,True,True,5.0,Leve    (-1% a -3%)
XLC,2023-07-20,-1.983418656382463,3,True,True,True,8.0,Leve    (-1% a -3%)
XLC,2023-08-02,-1.8777178754355917,3,True,True,True,70.0,Leve    (-1% a -3%)
XLC,2023-08-09,-1.0744896044043162,3,True,True,True,33.0,Leve    (-1% a -3%)
XLC,2023-08-16,-1.1938609157553848,2,True,True,False,13.0,Leve    (-1% a -3%)
XLC,2023-08-17,-1.1478766187626332,2,True,True,False,6.0,Leve    (-1% a -3%)
XLC,2023-08-24,-1.922192901321218,2,True,True,False,5.0,Leve    (-1% a -3%)
XLC,2023-09-12,-1.0445553503396376,2,True,True,False,2.0,Leve    (-1% a -3%)
XLC,2023-09-15,-1.3300167661353002,3,True,True,True,26.0,Leve    (-1% a -3%)
XLC,2023-09-20,-1.3641830211458594,3,True,True,True,19.0,Leve    (-1% a -3%)
XLC,2023-09-21,-1.2327059688641007,2,True,True,False,15.0,Leve    (-1% a -3%)
XLC,2023-09-26,-1.109738462741261,2,True,True,False,2.0,Leve    (-1% a -3%)
XLC,2023-10-03,-1.3472666012806833,2,True,True,False,3.0,Leve    (-1% a -3%)
XLC,2023-10-12,-1.1800542768002464,2,True,True,False,33.0,Leve    (-1% a -3%)
XLC,2023-10-13,-1.1204572903863896,2,True,True,False,3.0,Leve    (-1% a -3%)
XLC,2023-10-18,-1.7254001975802402,3,True,True,True,23.0,Leve    (-1% a -3%)
XLC,2023-10-26,-2.1782795991211024,2,True,True,False,6.0,Leve    (-1% a -3%)
XLC,2023-12-04,-1.0013051468337975,3,True,True,True,3.0,Leve    (-1% a -3%)
XLC,2024-01-31,-2.467862607569693,3,True,True,True,2.0,Leve    (-1% a -3%)
XLC,2024-02-05,-1.404551108624541,3,True,True,True,10.0,Leve    (-1% a -3%)
XLC,2024-02-13,-1.4102107041931267,3,True,True,True,1.0,Leve    (-1% a -3%)
XLC,2024-02-16,-1.5585908636968848,3,True,True,True,26.0,Leve    (-1% a -3%)
XLC,2024-02-26,-1.4550983214371649,3,True,True,True,4.0,Leve    (-1% a -3%)
XLC,2024-03-04,-1.3121714126925865,2,True,True,False,8.0,Leve    (-1% a -3%)
XLC,2024-04-04,-1.3524994569156013,3,True,True,True,46.0,Leve    (-1% a -3%)
XLC,2024-04-12,-1.6446913505609229,3,True,True,True,38.0,Leve    (-1% a -3%)
XLC,2024-04-15,-1.2664508326009294,3,True,True,True,22.0,Leve    (-1% a -3%)
XLC,2024-04-19,-1.0952069542467524,2,True,True,False,4.0,Leve    (-1% a -3%)
XLC,2024-04-29,-1.1608917197576396,2,True,True,False,4.0,Leve    (-1% a -3%)
XLC,2024-04-30,-1.6671099376487364,2,True,True,False,2.0,Leve    (-1% a -3%)
XLC,2024-05-23,-1.1347132001543025,3,True,True,True,1.0,Leve    (-1% a -3%)
XLC,2024-07-11,-1.366913044207485,3,True,True,True,70.0,Leve    (-1% a -3%)
XLC,2024-07-17,-1.5083570369453403,3,True,True,True,33.0,Leve    (-1% a -3%)
XLC,2024-07-24,-2.6127581557072177,2,True,True,False,7.0,Leve    (-1% a -3%)
XLC,2024-07-25,-1.154967234516735,2,True,True,False,1.0,Leve    (-1% a -3%)
XLC,2024-08-02,-1.6252667778124064,2,True,True,False,14.0,Leve    (-1% a -3%)
XLC,2024-08-05,-2.867590877068271,2,True,True,False,4.0,Leve    (-1% a -3%)
XLC,2024-09-03,-1.832337088070768,3,True,True,True,13.0,Leve    (-1% a -3%)
XLC,2024-09-06,-2.0921001174140197,2,True,True,False,6.0,Leve    (-1% a -3%)
XLC,2024-10-07,-1.3424395006558565,3,True,True,True,8.0,Leve    (-1% a -3%)
XLC,2024-11-15,-1.9981482079984514,3,True,True,True,5.0,Leve    (-1% a -3%)
XLC,2024-12-09,-2.1301879332239815,3,True,True,True,2.0,Leve    (-1% a -3%)
XLC,2024-12-13,-1.1942064394621865,3,True,True,True,48.0,Leve    (-1% a -3%)
XLC,2024-12-18,-2.853748277582946,3,True,True,True,37.0,Leve    (-1% a -3%)
XLC,2024-12-30,-1.049314415505087,2,True,True,False,7.0,Leve    (-1% a -3%)
XLC,2025-01-07,-1.1117770839654484,2,True,True,False,15.0,Leve    (-1% a -3%)
XLC,2025-01-10,-1.4908760545596644,2,True,True,False,7.0,Leve    (-1% a -3%)
XLC,2025-02-21,-1.3690767300344242,3,True,True,True,109.0,Leve    (-1% a -3%)
XLC,2025-02-25,-1.4822754752306322,3,True,True,True,101.0,Leve    (-1% a -3%)
XLC,2025-03-06,-1.793626762740863,2,True,True,False,71.0,Leve    (-1% a -3%)
XLC,2025-03-10,-2.492767782456995,2,True,True,False,64.0,Leve    (-1% a -3%)
XLC,2025-03-11,-1.4725528749490846,2,True,True,False,13.0,Leve    (-1% a -3%)
XLC,2025-03-13,-2.0551539939410612,2,True,True,False,4.0,Leve    (-1% a -3%)
XLC,2025-03-18,-1.3981463760944668,2,True,True,False,3.0,Leve    (-1% a -3%)
XLC,2025-03-28,-2.9498319746192325,2,True,True,False,45.0,Leve    (-1% a -3%)
XLC,2025-04-08,-1.3966954192217274,1,False,True,False,1.0,Leve    (-1% a -3%)
XLC,2025-04-16,-2.6924316705643103,1,False,True,False,8.0,Leve    (-1% a -3%)
XLC,2025-04-21,-2.250303338907067,1,False,True,False,1.0,Leve    (-1% a -3%)
XLC,2025-06-13,-1.0132057821107265,3,True,True,True,3.0,Leve    (-1% a -3%)
XLC,2025-08-01,-1.2010035467614588,2,True,True,False,3.0,Leve    (-1% a -3%)
XLC,2025-10-01,-1.4023854720369155,3,True,True,True,84.0,Leve    (-1% a -3%)
XLC,2025-10-10,-1.8447621570090056,2,True,True,False,5.0,Leve    (-1% a -3%)
XLC,2025-10-16,-1.0658635938396221,2,True,True,False,4.0,Leve    (-1% a -3%)
XLC,2025-10-30,-1.6940349413896216,2,True,True,False,36.0,Leve    (-1% a -3%)
XLC,2025-11-03,-1.0626198953578636,2,True,True,False,25.0,Leve    (-1% a -3%)
XLC,2025-11-13,-1.4180034417401566,2,True,True,False,12.0,Leve    (-1% a -3%)
XLC,2025-11-20,-1.097229145250167,2,True,True,False,1.0,Leve    (-1% a -3%)
XLC,2026-01-20,-1.4760748648467215,2,True,True,False,2.0,Leve    (-1% a -3%)
XLC,2026-02-03,-1.612766749697836,2,True,True,False,inf,Leve    (-1% a -3%)
XLC,2026-02-12,-1.798871699332405,2,True,True,False,8.0,Leve    (-1% a -3%)
XLC,2026-02-23,-1.2328813083073542,2,True,True,False,4.0,Leve    (-1% a -3%)
XLC,2026-03-12,-1.478630820293969,2,True,True,False,34.0,Leve    (-1% a -3%)
XLC,2026-03-18,-1.4821866598556888,2,True,True,False,27.0,Leve    (-1% a -3%)
XLC,2026-03-24,-1.4018293353640576,1,False,True,False,15.0,Leve    (-1% a -3%)
XLC,2026-03-26,-2.3600186873607543,1,False,True,False,7.0,Leve    (-1% a -3%)
XLC,2026-03-27,-1.6266856748280767,1,False,True,False,4.0,Leve    (-1% a -3%)
XLC,2026-04-21,-1.3389442845394783,3,True,True,True,inf,Leve    (-1% a -3%)
XLC,2026-04-24,-1.5759421447652078,3,True,True,True,inf,Leve    (-1% a -3%)
XLC,2026-05-11,-1.162990064954894,3,True,True,True,3.0,Leve    (-1% a -3%)
XLC,2026-06-02,-1.7645540219335398,1,False,True,False,inf,Leve    (-1% a -3%)
XLC,2026-06-03,-1.3119643107980528,1,False,True,False,inf,Leve    (-1% a -3%)
XLC,2026-06-05,-1.2730991368012146,1,False,True,False,inf,Leve    (-1% a -3%)
XLC,2026-06-17,-2.7777802306438115,1,False,True,False,inf,Leve    (-1% a -3%)
XLC,2026-06-22,-2.366374061312604,1,False,True,False,inf,Leve    (-1% a -3%)
AAPL,2015-11-13,-2.9208716701630943,1,False,False,True,5.0,Leve    (-1% a -3%)
AAPL,2015-11-23,-1.2992401953314525,1,False,False,True,324.0,Leve    (-1% a -3%)
AAPL,2015-12-09,-2.2075853205371643,0,False,False,False,307.0,Leve    (-1% a -3%)
AAPL,2015-12-11,-2.5738254162013363,0,False,False,False,279.0,Leve    (-1% a -3%)
AAPL,2015-12-15,-1.7691813580426152,0,False,False,False,120.0,Leve    (-1% a -3%)
AAPL,2015-12-17,-2.1196200154584233,0,False,False,False,109.0,Leve    (-1% a -3%)
AAPL,2015-12-18,-2.706897147053977,0,False,False,False,103.0,Leve    (-1% a -3%)
AAPL,2015-12-28,-1.1200620713813003,0,False,False,False,1.0,Leve    (-1% a -3%)
AAPL,2015-12-30,-1.3058684346982763,0,False,False,False,91.0,Leve    (-1% a -3%)
AAPL,2015-12-31,-1.9194823657661009,0,False,False,False,89.0,Leve    (-1% a -3%)
AAPL,2016-01-05,-2.5059213711419392,0,False,False,False,71.0,Leve    (-1% a -3%)
AAPL,2016-01-06,-1.9569842218379319,0,False,False,False,58.0,Leve    (-1% a -3%)
AAPL,2016-01-13,-2.5710452183976717,0,False,False,False,9.0,Leve    (-1% a -3%)
AAPL,2016-01-15,-2.4015061180296504,0,False,False,False,7.0,Leve    (-1% a -3%)
AAPL,2016-01-25,-1.9522522976485268,0,False,False,False,38.0,Leve    (-1% a -3%)
AAPL,2016-02-02,-2.0222241011052966,0,False,False,False,2.0,Leve    (-1% a -3%)
AAPL,2016-02-05,-2.670810304317228,0,False,False,False,11.0,Leve    (-1% a -3%)
AAPL,2016-02-18,-1.8956469775025075,0,False,False,False,12.0,Leve    (-1% a -3%)
AAPL,2016-02-23,-2.2605339215387876,0,False,False,False,3.0,Leve    (-1% a -3%)
AAPL,2016-03-07,-1.1066549375013057,1,False,False,True,8.0,Leve    (-1% a -3%)
AAPL,2016-04-05,-1.1789242242491227,1,False,False,True,8.0,Leve    (-1% a -3%)
AAPL,2016-04-07,-2.180960927032982,1,False,False,True,6.0,Leve    (-1% a -3%)
AAPL,2016-04-15,-2.007141496098741,2,True,False,True,152.0,Leve    (-1% a -3%)
AAPL,2016-04-18,-2.157486533598263,1,False,False,True,113.0,Leve    (-1% a -3%)
AAPL,2016-04-21,-1.0827827463863682,0,False,False,False,106.0,Leve    (-1% a -3%)
AAPL,2016-04-29,-1.149429374258859,0,False,False,False,4.0,Leve    (-1% a -3%)
AAPL,2016-05-04,-1.0401223448291974,0,False,False,False,16.0,Leve    (-1% a -3%)
AAPL,2016-05-12,-2.3457001113170284,0,False,False,False,4.0,Leve    (-1% a -3%)
AAPL,2016-06-01,-1.4019329478154874,1,False,False,True,48.0,Leve    (-1% a -3%)
AAPL,2016-06-13,-1.5076359692879127,1,False,False,True,35.0,Leve    (-1% a -3%)
AAPL,2016-06-17,-2.2757833475622435,1,False,False,True,27.0,Leve    (-1% a -3%)
AAPL,2016-06-24,-2.8095841661640475,0,False,False,False,14.0,Leve    (-1% a -3%)
AAPL,2016-06-27,-1.4561260877954618,0,False,False,False,1.0,Leve    (-1% a -3%)
AAPL,2016-07-25,-1.3379597885977534,1,False,False,True,2.0,Leve    (-1% a -3%)
AAPL,2016-08-02,-1.4804512615927523,2,True,False,True,2.0,Leve    (-1% a -3%)
AAPL,2016-09-08,-2.620911986686403,2,True,True,False,6.0,Leve    (-1% a -3%)
AAPL,2016-09-09,-2.264955550487213,2,True,True,False,4.0,Leve    (-1% a -3%)
AAPL,2016-09-19,-1.1660304661272103,3,True,True,True,21.0,Leve    (-1% a -3%)
AAPL,2016-09-23,-1.6663610688662511,3,True,True,True,17.0,Leve    (-1% a -3%)
AAPL,2016-09-29,-1.553298614069365,3,True,True,True,8.0,Leve    (-1% a -3%)
AAPL,2016-10-26,-2.2494960735562453,3,True,True,True,72.0,Leve    (-1% a -3%)
AAPL,2016-11-01,-1.8055303463279326,2,True,True,False,38.0,Leve    (-1% a -3%)
AAPL,2016-11-03,-1.0718803721344372,2,True,True,False,5.0,Leve    (-1% a -3%)
AAPL,2016-11-10,-2.786815438192447,2,True,True,False,11.0,Leve    (-1% a -3%)
AAPL,2016-11-14,-2.508513615744712,2,True,True,False,2.0,Leve    (-1% a -3%)
AAPL,2017-03-21,-1.145164545042765,3,True,True,True,7.0,Leve    (-1% a -3%)
AAPL,2017-04-11,-1.0756384502374372,3,True,True,True,13.0,Leve    (-1% a -3%)
AAPL,2017-06-12,-2.389599129626152,2,True,True,False,32.0,Leve    (-1% a -3%)
AAPL,2017-06-16,-1.3999472178135797,2,True,True,False,3.0,Leve    (-1% a -3%)
AAPL,2017-06-27,-1.433269306987628,2,True,True,False,1.0,Leve    (-1% a -3%)
AAPL,2017-06-29,-1.474323668406552,2,True,True,False,14.0,Leve    (-1% a -3%)
AAPL,2017-07-27,-1.8897596794483107,3,True,True,True,6.0,Leve    (-1% a -3%)
AAPL,2017-08-17,-1.9198287398267677,3,True,True,True,11.0,Leve    (-1% a -3%)
AAPL,2017-09-05,-1.2008677931285128,3,True,True,True,55.0,Leve    (-1% a -3%)
AAPL,2017-09-08,-1.6308537762604547,3,True,True,True,3.0,Leve    (-1% a -3%)
AAPL,2017-09-20,-1.6757915268497015,2,True,True,False,26.0,Leve    (-1% a -3%)
AAPL,2017-09-21,-1.7171763704895926,2,True,True,False,20.0,Leve    (-1% a -3%)
AAPL,2017-10-19,-2.3660626553541175,3,True,True,True,8.0,Leve    (-1% a -3%)
AAPL,2017-11-01,-1.2718970786197215,3,True,True,True,2.0,Leve    (-1% a -3%)
AAPL,2017-11-14,-1.5117410386475183,3,True,True,True,8.0,Leve    (-1% a -3%)
AAPL,2017-11-15,-1.3190187321251656,3,True,True,True,6.0,Leve    (-1% a -3%)
AAPL,2017-11-29,-2.0742907769319197,3,True,True,True,16.0,Leve    (-1% a -3%)
AAPL,2017-12-19,-1.06565806015545,3,True,True,True,24.0,Leve    (-1% a -3%)
AAPL,2017-12-26,-2.5369521103782433,2,True,True,False,16.0,Leve    (-1% a -3%)
AAPL,2017-12-29,-1.0813413623611545,2,True,True,False,4.0,Leve    (-1% a -3%)
AAPL,2018-01-24,-1.592838797638163,2,True,True,False,33.0,Leve    (-1% a -3%)
AAPL,2018-01-25,-1.7851082800769857,3,True,True,True,29.0,Leve    (-1% a -3%)
AAPL,2018-01-29,-2.0698090641029676,2,True,True,False,17.0,Leve    (-1% a -3%)
AAPL,2018-02-05,-2.4984288481476824,1,False,True,False,1.0,Leve    (-1% a -3%)
AAPL,2018-02-07,-2.140693445379427,2,True,True,False,5.0,Leve    (-1% a -3%)
AAPL,2018-02-08,-2.751629831894742,1,False,True,False,4.0,Leve    (-1% a -3%)
AAPL,2018-03-01,-1.7516617066773432,3,True,True,True,8.0,Leve    (-1% a -3%)
AAPL,2018-03-19,-1.5278991272878018,3,True,True,True,29.0,Leve    (-1% a -3%)
AAPL,2018-03-21,-2.2654638035058405,3,True,True,True,26.0,Leve    (-1% a -3%)
AAPL,2018-03-22,-1.4129764221457064,2,True,True,False,4.0,Leve    (-1% a -3%)
AAPL,2018-03-23,-2.3156610179671744,2,True,True,False,3.0,Leve    (-1% a -3%)
AAPL,2018-03-27,-2.5641401927773644,2,True,True,False,9.0,Leve    (-1% a -3%)
AAPL,2018-03-28,-1.1048775886502105,2,True,True,False,6.0,Leve    (-1% a -3%)
AAPL,2018-04-06,-2.5578734456761842,2,True,True,False,4.0,Leve    (-1% a -3%)
AAPL,2018-04-19,-2.8339990321815667,3,True,True,True,15.0,Leve    (-1% a -3%)
AAPL,2018-04-24,-1.3919018035127961,1,False,True,False,6.0,Leve    (-1% a -3%)
AAPL,2018-04-27,-1.1569926978345468,1,False,True,False,3.0,Leve    (-1% a -3%)
AAPL,2018-06-15,-1.027220895514025,3,True,True,True,27.0,Leve    (-1% a -3%)
AAPL,2018-06-19,-1.615988442189198,2,True,True,False,20.0,Leve    (-1% a -3%)
AAPL,2018-06-25,-1.487143644246136,2,True,True,False,3.0,Leve    (-1% a -3%)
AAPL,2018-07-03,-1.7416504039626246,2,True,True,False,3.0,Leve    (-1% a -3%)
AAPL,2018-07-11,-1.2976423012133642,2,True,True,False,1.0,Leve    (-1% a -3%)
AAPL,2018-07-27,-1.6631421290796755,3,True,True,True,5.0,Leve    (-1% a -3%)
AAPL,2018-09-06,-1.66173356921554,3,True,True,True,25.0,Leve    (-1% a -3%)
AAPL,2018-09-10,-1.342075936388265,3,True,True,True,1.0,Leve    (-1% a -3%)
AAPL,2018-09-12,-1.2418561815756735,3,True,True,True,1.0,Leve    (-1% a -3%)
AAPL,2018-09-14,-1.1351274545698953,3,True,True,True,17.0,Leve    (-1% a -3%)
AAPL,2018-09-17,-2.662610067249427,3,True,True,True,10.0,Leve    (-1% a -3%)
AAPL,2018-09-21,-1.0771185056197896,3,True,True,True,3.0,Leve    (-1% a -3%)
AAPL,2018-10-04,-1.7581113183843144,3,True,True,True,371.0,Leve    (-1% a -3%)
AAPL,2018-10-05,-1.6228512147554053,3,True,True,True,361.0,Leve    (-1% a -3%)
AAPL,2018-10-15,-2.1385669526859163,2,True,True,False,1.0,Leve    (-1% a -3%)
AAPL,2018-10-18,-2.3373701391132373,2,True,True,False,5.0,Leve    (-1% a -3%)
AAPL,2018-10-26,-1.5923821681970707,2,True,True,False,6.0,Leve    (-1% a -3%)
AAPL,2018-10-29,-1.8769905197963288,2,True,True,False,2.0,Leve    (-1% a -3%)
AAPL,2018-11-05,-2.838826920228199,2,True,True,False,2.0,Leve    (-1% a -3%)
AAPL,2018-11-09,-1.9281540394864516,2,True,True,False,173.0,Leve    (-1% a -3%)
AAPL,2018-11-14,-2.8247184632222755,1,False,True,False,2.0,Leve    (-1% a -3%)
AAPL,2018-11-23,-2.5398394598458607,1,False,True,False,5.0,Leve    (-1% a -3%)
AAPL,2018-12-06,-1.1149443674335457,1,False,True,False,95.0,Leve    (-1% a -3%)
AAPL,2018-12-20,-2.523459447014187,1,False,True,False,41.0,Leve    (-1% a -3%)
AAPL,2018-12-24,-2.5874004439834564,0,False,False,False,2.0,Leve    (-1% a -3%)
AAPL,2019-01-14,-1.5036922447710155,0,False,False,False,1.0,Leve    (-1% a -3%)
AAPL,2019-01-22,-2.2446278215989435,0,False,False,False,3.0,Leve    (-1% a -3%)
AAPL,2019-01-29,-1.0364893886437687,0,False,False,False,1.0,Leve    (-1% a -3%)
AAPL,2019-02-07,-1.8939324734590035,1,False,False,True,18.0,Leve    (-1% a -3%)
AAPL,2019-03-07,-1.1574694111785022,0,False,False,False,4.0,Leve    (-1% a -3%)
AAPL,2019-03-22,-2.070813951207884,2,True,False,True,12.0,Leve    (-1% a -3%)
AAPL,2019-03-25,-1.2091001813654412,1,False,False,True,7.0,Leve    (-1% a -3%)
AAPL,2019-03-26,-1.0331967358074179,1,False,False,True,3.0,Leve    (-1% a -3%)
AAPL,2019-04-30,-1.9256408370589284,2,True,False,True,1.0,Leve    (-1% a -3%)
AAPL,2019-05-06,-1.5442500751118637,3,True,True,True,86.0,Leve    (-1% a -3%)
AAPL,2019-05-07,-2.6956891595517063,3,True,True,True,77.0,Leve    (-1% a -3%)
AAPL,2019-05-09,-1.074417535635408,3,True,True,True,54.0,Leve    (-1% a -3%)
AAPL,2019-05-10,-1.3853381134874554,2,True,True,False,52.0,Leve    (-1% a -3%)
AAPL,2019-05-22,-2.04714502353337,1,False,True,False,16.0,Leve    (-1% a -3%)
AAPL,2019-05-23,-1.7069792874263245,1,False,True,False,14.0,Leve    (-1% a -3%)
AAPL,2019-05-31,-1.8115399865317627,1,False,True,False,4.0,Leve    (-1% a -3%)
AAPL,2019-06-03,-1.0110185610283984,1,False,True,False,1.0,Leve    (-1% a -3%)
AAPL,2019-06-25,-1.5157594232335536,3,True,True,True,1.0,Leve    (-1% a -3%)
AAPL,2019-07-08,-2.0614333596848833,3,True,True,True,7.0,Leve    (-1% a -3%)
AAPL,2019-07-19,-1.4927267740524441,3,True,True,True,3.0,Leve    (-1% a -3%)
AAPL,2019-08-01,-2.1639052834528716,3,True,True,True,20.0,Leve    (-1% a -3%)
AAPL,2019-08-02,-2.1158109834714556,2,True,True,False,11.0,Leve    (-1% a -3%)
AAPL,2019-08-14,-2.9764766157819866,3,True,True,True,5.0,Leve    (-1% a -3%)
AAPL,2019-08-27,-1.1283781116897207,2,True,True,False,2.0,Leve    (-1% a -3%)
AAPL,2019-09-03,-1.4563663951464911,3,True,True,True,1.0,Leve    (-1% a -3%)
AAPL,2019-09-13,-1.945399350410748,3,True,True,True,17.0,Leve    (-1% a -3%)
AAPL,2019-09-20,-1.4618023709458305,3,True,True,True,5.0,Leve    (-1% a -3%)
AAPL,2019-10-02,-2.506776773916075,3,True,True,True,2.0,Leve    (-1% a -3%)
AAPL,2019-10-08,-1.1715091920006637,3,True,True,True,2.0,Leve    (-1% a -3%)
AAPL,2019-10-29,-2.312804148883263,3,True,True,True,3.0,Leve    (-1% a -3%)
AAPL,2019-11-20,-1.164131273230995,3,True,True,True,5.0,Leve    (-1% a -3%)
AAPL,2019-12-02,-1.1562569011442592,3,True,True,True,4.0,Leve    (-1% a -3%)
AAPL,2019-12-03,-1.7829761452759607,3,True,True,True,2.0,Leve    (-1% a -3%)
AAPL,2019-12-09,-1.3999831720695632,3,True,True,True,2.0,Leve    (-1% a -3%)
AAPL,2020-01-14,-1.3503094671583837,3,True,True,True,3.0,Leve    (-1% a -3%)
AAPL,2020-01-27,-2.9405515214806055,3,True,True,True,2.0,Leve    (-1% a -3%)
AAPL,2020-02-07,-1.359247114877793,3,True,True,True,5.0,Leve    (-1% a -3%)
AAPL,2020-02-18,-1.831037339490993,3,True,True,True,106.0,Leve    (-1% a -3%)
AAPL,2020-02-20,-1.0259049546179844,3,True,True,True,103.0,Leve    (-1% a -3%)
AAPL,2020-02-21,-2.263512746813179,2,True,True,False,101.0,Leve    (-1% a -3%)
AAPL,2020-03-06,-1.328013725847521,2,True,True,False,55.0,Leve    (-1% a -3%)
AAPL,2020-03-18,-2.447985380468354,1,False,True,False,8.0,Leve    (-1% a -3%)
AAPL,2020-03-23,-2.1243996381026253,1,False,True,False,1.0,Leve    (-1% a -3%)
AAPL,2020-04-03,-1.4371430715237943,1,False,True,False,3.0,Leve    (-1% a -3%)
AAPL,2020-04-07,-1.1582290045819454,2,True,True,False,1.0,Leve    (-1% a -3%)
AAPL,2020-04-17,-1.3568614965911996,3,True,True,True,12.0,Leve    (-1% a -3%)
AAPL,2020-04-20,-2.075681839720056,3,True,True,True,4.0,Leve    (-1% a -3%)
AAPL,2020-04-28,-1.6209313348919174,3,True,True,True,1.0,Leve    (-1% a -3%)
AAPL,2020-05-01,-1.6099273294151728,3,True,True,True,4.0,Leve    (-1% a -3%)
AAPL,2020-05-12,-1.1428622314755055,3,True,True,True,8.0,Leve    (-1% a -3%)
AAPL,2020-05-13,-1.207420350782873,3,True,True,True,5.0,Leve    (-1% a -3%)
AAPL,2020-06-24,-1.765229073634822,3,True,True,True,12.0,Leve    (-1% a -3%)
AAPL,2020-07-16,-1.230490715885224,3,True,True,True,4.0,Leve    (-1% a -3%)
AAPL,2020-07-21,-1.3801613147054637,3,True,True,True,10.0,Leve    (-1% a -3%)
AAPL,2020-07-28,-1.6427466349404396,3,True,True,True,1.0,Leve    (-1% a -3%)
AAPL,2020-08-07,-2.273545638293273,3,True,True,True,6.0,Leve    (-1% a -3%)
AAPL,2020-08-11,-2.9739812228291473,3,True,True,True,1.0,Leve    (-1% a -3%)
AAPL,2020-08-27,-1.1954284863125775,3,True,True,True,4.0,Leve    (-1% a -3%)
AAPL,2020-09-02,-2.0718253419277355,3,True,True,True,117.0,Leve    (-1% a -3%)
AAPL,2020-09-11,-1.3128963018870121,2,True,True,False,3.0,Leve    (-1% a -3%)
AAPL,2020-09-16,-2.95133830419565,2,True,True,False,14.0,Leve    (-1% a -3%)
AAPL,2020-09-17,-1.5963743609269554,2,True,True,False,8.0,Leve    (-1% a -3%)
AAPL,2020-10-06,-2.8669291493815474,3,True,True,True,3.0,Leve    (-1% a -3%)
AAPL,2020-10-13,-2.652738877602323,3,True,True,True,56.0,Leve    (-1% a -3%)
AAPL,2020-10-16,-1.4000658776337604,3,True,True,True,46.0,Leve    (-1% a -3%)
AAPL,2020-10-19,-2.5541886303864447,3,True,True,True,17.0,Leve    (-1% a -3%)
AAPL,2020-11-09,-1.9967979308607942,2,True,True,False,2.0,Leve    (-1% a -3%)
