ticker,fecha,tipo_activo,es_etf,ret_1d,zscore,vol_ratio,rsi_14,dias_consec,n_alcistas,spy_ret,idio_ret,es_sistematico,dist_low_52w,drop_norm_atr,mag_ord,ret_10d,target
GLD,2020-08-11,ETF,1,-5.369,-4.87,2.383759217981917,50.018027946136854,2,3,-0.825442025799672,-4.543998827633311,0,31.333486355572678,-1.4639170530753565,3,0.711,0
GLD,2020-08-19,ETF,1,-3.157,-2.725,1.1557079812728313,51.38617261871872,0,3,-0.41632371791641143,-2.7402218309248383,0,33.01219823351752,-0.7430914430025057,2,0.209,0
XLK,2020-09-03,ETF,1,-5.699,-3.551,2.8639701430504494,56.45726543450789,0,3,-3.4414142194587494,-2.2580091938285585,1,70.62528136121261,-5.279973450330898,3,-6.703,0
GOOGL,2020-09-03,ACCION,0,-5.117,-2.883,2.105496175639734,57.85836960579299,0,3,-3.4414142194587494,-1.6756587383314874,1,54.583402000678625,-2.6023654267716148,3,-10.949,0
SPY,2020-09-03,ETF,1,-3.441,-2.841,2.6043386083071116,57.66816156386909,0,3,-3.4414142194587494,0.0,1,55.59987474578732,-0.9534795173147911,2,-3.884,0
TSLA,2020-09-03,ACCION,0,-9.024,-2.008,1.0365361537365154,55.88754731423372,2,3,-3.4414142194587494,-5.582434983857297,1,811.6975347213544,-0.8038382421422597,3,8.636,1
MSFT,2020-09-03,ACCION,0,-6.195,-3.068,1.8811372189139646,51.59244113112548,0,3,-3.4414142194587494,-2.7532593438055692,1,63.21864189430543,-1.2024606183198845,3,-7.782,0
AMZN,2020-09-03,ACCION,0,-4.628,-2.225,2.0048074501967075,56.77093573289902,0,3,-3.4414142194587494,-1.1869966965093455,1,100.88153885876112,-1.0364406635440386,2,-12.265,0
NVDA,2020-09-03,ACCION,0,-9.278,-3.652,1.7525569031006227,59.86539990467052,0,3,-3.4414142194587494,-5.836116771438814,1,203.7433940401015,-16.819906547071753,3,-6.348,0
XLC,2020-09-03,ETF,1,-3.393,-2.442,2.136729116106058,60.03528005274982,0,3,-3.4414142194587494,0.048749426308447585,1,57.22229183398269,-3.3577437074324363,2,-6.658,0
QQQ,2020-09-03,ETF,1,-5.07,-3.434,2.780240427519868,57.32306598579575,0,3,-3.4414142194587494,-1.6285711326018082,1,70.42135565186008,-0.9695768719560561,3,-7.147,0
AAPL,2020-09-03,ACCION,0,-8.006,-3.306,1.329786748024688,54.89547947980605,1,3,-3.4414142194587494,-4.5646979370691625,1,128.97746459923732,-1.8009053911325335,3,-11.615,0
USO,2020-09-04,ETF,1,-3.812,-2.423,1.4589436280772226,33.174970141195956,2,0,-0.8164704868725003,-2.9959424147325,0,67.31219892660157,-5.983607641923439,2,-0.772,0
TSLA,2020-09-08,ACCION,0,-21.063,-3.824,1.2592614566032658,41.88213452074544,0,3,-2.7322671316631575,-18.33055718872764,1,639.6845966067891,-1.5818925849153989,4,28.473,1
USO,2020-09-08,ETF,1,-6.173,-3.403,1.9660090560494523,23.74317480779358,3,0,-2.7322671316631575,-3.4410061575418154,1,56.98355964068419,-8.062111155287509,3,5.308,1
MSFT,2020-09-08,ACCION,0,-5.41,-2.66,1.5822961072011197,39.282752047435274,2,2,-2.7322671316631575,-2.6773070084040174,1,52.222200636711094,-0.8324067895010793,3,2.349,1
UNG,2020-09-08,ETF,1,-7.925,-2.008,1.3239594447773702,47.76690146565618,0,1,-2.7322671316631575,-5.192807597444904,1,42.15795393042187,-3.058187383533427,3,-8.685,0
AMZN,2020-09-08,ACCION,0,-4.394,-2.054,1.3665979353701567,42.82728116531223,2,3,-2.7322671316631575,-1.6621688213189763,1,87.8695804476789,-0.8198356886372457,2,-0.662,0
AAPL,2020-09-08,ACCION,0,-6.729,-2.713,1.1488416574309106,44.424307712171995,0,3,-2.7322671316631575,-3.9972291487407445,1,110.31727959176219,-1.1970947551230229,3,-0.895,0
GOOGL,2020-09-08,ACCION,0,-3.643,-2.035,1.6202762434252744,43.52515407907592,2,3,-2.7322671316631575,-0.9111307703842275,1,44.53628567504375,-1.5667485869449391,2,-4.186,0
XLK,2020-09-08,ETF,1,-4.521,-2.937,2.1525897200982107,41.531633081647655,2,2,-2.7322671316631575,-1.7885502595847984,1,60.640457392607104,-3.1061943495996807,2,1.501,1
NVDA,2020-09-08,ACCION,0,-5.621,-2.258,1.296522535105245,46.88101044024343,2,3,-2.7322671316631575,-2.888656788494137,1,178.01428807405608,-8.891240569292997,3,6.084,1
QQQ,2020-09-08,ETF,1,-4.806,-3.236,2.128972836879622,41.48270788616895,2,2,-2.7322671316631575,-2.074123502454705,1,60.068368132616826,-0.6990991136017192,2,0.937,0
IWM,2020-09-21,ETF,1,-3.503,-2.54,1.8663435848901118,39.32759156158199,2,2,-1.1129384131553732,-2.390222098991235,1,49.143251136216634,-0.9510181544647032,2,6.59,1
SLV,2020-09-21,ETF,1,-7.621,-2.258,2.31541732273902,38.73820834915231,1,2,-1.1129384131553732,-6.508399714689773,1,105.44157545295063,-9.142991915458783,3,-1.78,0
SLV,2020-09-23,ETF,1,-7.108,-2.002,2.1481266883637233,30.105373200987586,3,2,-2.3191195381966345,-4.789264727508479,1,88.84924178638427,-8.30002786709398,3,4.346,1
UNG,2020-09-29,ETF,1,-9.535,-2.336,1.5633873942445622,39.62946248071952,2,0,-0.544569827564434,-8.990683570129686,0,25.583984975438906,-3.8184662527521027,3,11.78,1
USO,2020-10-02,ETF,1,-4.217,-2.225,1.7552581261950286,35.305150604201955,1,0,-0.9494480045697862,-3.267199897142215,0,54.63614416510295,-4.47220270772711,2,8.994,1
BAC,2020-10-14,ACCION,0,-5.331,-2.96,2.155913369879601,40.12881452137977,1,0,-0.6283373410020276,-4.702324189129414,0,32.46906939742985,-8.885476602243013,3,-0.635,0
JNJ,2020-10-28,ACCION,0,-3.346,-2.853,1.3732773120200268,30.295253379418,2,1,-3.4179327167656925,0.07179413614550878,1,26.188946115132516,-1.5433537374420117,2,6.823,1
GOOGL,2020-10-28,ACCION,0,-5.509,-2.826,1.291357220040135,45.95488244551063,0,3,-3.4179327167656925,-2.0909096836225105,1,43.32198171147331,-2.409654613655049,3,15.649,1
USO,2020-10-28,ETF,1,-4.984,-2.177,1.4104979594957132,37.75315367979868,0,0,-3.4179327167656925,-1.5658196902372907,1,54.40139702086487,-6.035687580761858,2,10.376,1
XLK,2020-10-28,ETF,1,-4.242,-2.364,1.8496438106165667,35.411052949738135,0,2,-3.4179327167656925,-0.8242185073181858,1,59.183294704709525,-3.511356123803068,2,8.744,1
QQQ,2020-10-28,ETF,1,-3.899,-2.226,1.2905834536103584,39.46349658466649,0,2,-3.4179327167656925,-0.4807515549926533,1,61.07043486954322,-0.6621031065758104,2,6.671,1
SPY,2020-10-28,ETF,1,-3.418,-2.802,1.7924196148014806,35.56997323551937,2,2,-3.4179327167656925,0.0,1,47.75097402318696,-0.6833029376356117,2,9.187,1
IWM,2020-10-28,ETF,1,-3.079,-2.267,1.360797811358658,41.294064728891314,2,3,-3.4179327167656925,0.3391656288643907,1,55.16697760916265,-1.1313259793830148,2,12.602,1
DIA,2020-10-28,ETF,1,-3.342,-2.943,1.8939736904672726,31.001312028947183,3,2,-3.4179327167656925,0.07561497852469623,1,44.23143222592857,-0.8636194396100435,2,10.784,1
MSFT,2020-10-28,ACCION,0,-4.957,-2.324,1.8179232454423286,38.958660815326695,0,2,-3.4179327167656925,-1.5387119624578283,1,50.447344239065416,-0.9202847235366465,2,6.843,1
META,2020-10-28,ACCION,0,-5.514,-2.226,1.2348562308253692,48.64740391358657,0,3,-3.4179327167656925,-2.0958349942565846,1,83.32308096482535,-0.6037423479654462,3,3.291,1
XLV,2020-10-28,ETF,1,-3.173,-2.845,1.603437550625956,37.75756542682392,2,2,-3.4179327167656925,0.24482032458088554,1,38.53358517873736,-2.113934579309169,2,8.388,1
XLC,2020-10-28,ETF,1,-3.925,-2.595,1.4747692409450024,42.33445700875638,0,2,-3.4179327167656925,-0.5074935551419135,1,47.06455046466774,-3.310393340871888,2,8.155,1
AMZN,2020-10-30,ACCION,0,-5.446,-2.225,1.5877153872877128,40.12740393931337,0,2,-1.0424898927302584,-4.403155630418831,1,81.08862431539036,-0.9728584474402467,3,3.052,1
META,2020-10-30,ACCION,0,-6.31,-2.417,2.2621528750309414,46.30058970746337,0,3,-1.0424898927302584,-5.267384411859322,1,80.19997231596946,-0.6007822369721043,3,5.26,1
BAC,2020-11-04,ACCION,0,-4.091,-2.037,1.4162888642334277,44.60543724629718,0,0,2.2349217213100347,-6.3256249055984926,0,32.80561016691741,-6.508073615268161,2,13.936,1
GLD,2020-11-09,ETF,1,-4.427,-3.792,3.1956912798818267,41.468631790849976,0,2,1.2565670066797763,-5.683664829851409,0,27.786299431111427,-1.762280342379831,2,-1.628,0
NVDA,2020-11-09,ACCION,0,-6.395,-2.04,1.83034312654314,52.25219679059269,0,2,1.2565670066797763,-7.651632670165365,0,177.82188879533518,-11.071342393722013,3,-3.6,0
UNG,2020-11-16,ETF,1,-8.922,-2.317,2.4631519611929513,34.2467581445994,0,0,1.2482731872198727,-10.170528509093401,0,14.682988677477521,-4.467509964104324,3,1.164,1
UNG,2020-12-03,ETF,1,-8.735,-2.252,3.473164592546946,30.497181364201808,2,0,-0.027283970703206872,-8.707654605872772,0,1.112351323867594,-4.590435263033242,3,5.831,1
UNG,2020-12-28,ETF,1,-8.026,-2.207,1.7925046087487126,31.190822478818447,2,0,0.859061842120723,-8.885099839524703,0,0.0,-5.310233117860727,3,16.981,1
NVDA,2021-01-06,ACCION,0,-5.895,-2.346,2.157908981943317,39.21892279198907,0,2,0.5978710871723081,-6.493156087795193,0,157.18468718648907,-17.048213099881405,3,9.933,1
SLV,2021-01-08,ETF,1,-6.928,-3.189,3.2099368216605804,46.80933349064507,2,3,0.5697605072567669,-7.497709771481553,0,109.72346252344948,-9.536998110241036,3,0.17,0
GLD,2021-01-08,ETF,1,-3.421,-2.96,2.6571509779771376,42.84508549370273,2,3,0.5697605072567669,-3.9907542312421995,0,25.57230133921194,-1.5009080333884013,2,0.41,0
TSLA,2021-01-11,ACCION,0,-7.821,-2.248,1.0890981280322438,68.59580697240787,0,3,-0.6740721067074351,-7.147339614793392,0,1022.8475835595017,-0.6111388158917984,3,8.864,1
XLV,2021-01-27,ETF,1,-3.036,-3.305,1.5967340887713881,45.79399805754151,1,3,-2.4440518332422556,-0.5919282055489306,1,55.12765378266826,-2.2941643411374946,2,1.618,1
XLC,2021-01-27,ETF,1,-3.235,-2.851,1.9395634875211167,54.23235529923914,0,3,-2.4440518332422556,-0.7904733837346356,1,70.29461097112035,-2.7213892961044444,2,6.921,1
GOOGL,2021-01-27,ACCION,0,-4.665,-2.834,2.189588098864764,53.41854616949361,0,3,-2.4440518332422556,-2.221174356119759,1,72.55365782581742,-1.6858075116708586,2,14.709,1
AAPL,2021-01-28,ACCION,0,-3.498,-2.028,1.2630798763445306,57.22627688663904,1,3,0.8600268434695746,-4.358494410895231,0,145.9269238269922,-0.8869918391367873,2,-1.282,0
JNJ,2021-01-29,ACCION,0,-3.565,-3.317,2.3741828358878116,55.65994576954102,0,3,-2.001950575216027,-1.5627177766573075,1,49.81384912838084,-1.1813974867271335,2,2.115,1
AAPL,2021-01-29,ACCION,0,-3.742,-2.046,1.517700469688831,49.03422896286553,2,2,-2.001950575216027,-1.7401333986104994,1,136.72413182313778,-0.8794305272353565,2,2.737,1
SLV,2021-02-02,ETF,1,-8.296,-3.122,2.02300955038962,52.56874485213541,0,2,1.4140043615342046,-9.709965850198433,0,118.91169341676324,-8.58414543185146,3,3.504,1
WMT,2021-02-18,ACCION,0,-6.481,-5.245,3.997374600684435,35.6167994065696,0,2,-0.4256121808138946,-6.055376172040228,0,34.51030319758012,-8.031190721390823,3,-7.359,0
TSLA,2021-02-22,ACCION,0,-8.55,-2.432,1.5138632113858703,33.944589448274314,2,2,-0.7691684126509002,-7.780677442909033,0,889.0094961377537,-0.797666883986344,3,-21.204,0
AMZN,2021-02-25,ACCION,0,-3.24,-2.064,1.204614082703301,33.296337092973616,1,1,-2.409562748722316,-0.8304759332321998,1,82.34175607542562,-0.9195328176486042,2,1.846,1
QQQ,2021-02-25,ETF,1,-3.486,-3.058,2.793591118729765,36.22338383550884,0,2,-2.409562748722316,-1.0767023419492094,1,85.8304650995104,-0.6172889575448882,2,1.665,1
NVDA,2021-02-25,ACCION,0,-8.218,-3.371,2.468644730104832,41.58407466995621,0,3,-2.409562748722316,-5.808233094536641,1,171.31355066121952,-13.493384823519163,3,-2.326,0
TSLA,2021-02-25,ACCION,0,-8.059,-2.148,1.4369805067777497,34.41266085954696,0,2,-2.409562748722316,-5.649519747322962,1,844.3275439636153,-0.5844353060836142,3,2.548,1
XLK,2021-02-25,ETF,1,-3.496,-3.054,2.5694482924907933,40.39075233179793,0,2,-2.409562748722316,-1.0868491271060488,1,86.01045626630986,-2.9811015003886476,2,1.815,1
IWM,2021-02-25,ETF,1,-3.696,-2.839,1.8186374906563565,50.43851239479195,0,3,-2.409562748722316,-1.2864803812436154,1,121.94839358140574,-0.7543175955120024,2,6.226,1
BAC,2021-02-26,ACCION,0,-3.395,-2.088,1.3991721736084182,59.82107805166109,1,3,-0.5152520681130923,-2.880234434331075,0,95.87885809166862,-4.654295128313498,2,9.849,1
GOOGL,2021-03-08,ACCION,0,-4.271,-2.239,1.189106202910517,49.02262166502463,0,2,-0.49788802813860444,-3.7733052854838074,0,90.44141791319956,-1.4276717898222402,2,1.155,1
NVDA,2021-03-08,ACCION,0,-6.967,-2.469,1.3117113844661639,30.563519286842634,0,1,-0.49788802813860444,-6.469571032707755,0,136.36339322614333,-9.993690954839932,3,13.78,1
IWM,2021-03-18,ETF,1,-3.043,-2.048,1.0372730150298524,51.76136372506151,0,3,-1.4549916659889583,-1.5883309814518576,1,128.67970584917074,-0.5278564541752828,2,-0.479,0
XOM,2021-03-18,ACCION,0,-4.312,-2.112,1.1543677037190243,51.840245006471974,0,3,-1.4549916659889583,-2.8569264939814265,1,95.56698156969438,-2.6659677633846504,2,1.021,1
USO,2021-03-18,ETF,1,-7.645,-3.972,2.755880236220819,44.593616815051924,4,3,-1.4549916659889583,-6.189915904644316,1,137.49999440332004,-5.823107833651211,3,3.385,1
XLE,2021-03-18,ETF,1,-4.494,-2.252,1.0787842066661133,50.796102735888645,0,3,-1.4549916659889583,-3.0387187335560113,1,119.18546427144598,-6.7934952322646875,2,2.673,1
QQQ,2021-03-18,ETF,1,-3.063,-2.03,1.082319469656512,45.23056435361341,0,2,-1.4549916659889583,-1.6080603993033016,1,83.840993900356,-0.35506998057109923,2,4.147,1
USO,2021-03-23,ETF,1,-5.61,-2.793,1.7354246045511552,40.99084018993809,1,2,-0.7871083420684322,-4.823057574859146,0,131.04458225709178,-4.078002579531573,3,3.785,1
IWM,2021-03-23,ETF,1,-3.627,-2.249,1.2392692175542537,42.981006286164124,1,2,-0.7871083420684322,-2.8402685657009097,0,109.62189265938996,-0.6228008323689656,2,1.864,1
GS,2021-04-20,ACCION,0,-3.267,-2.142,1.086677862903465,50.340282494928715,0,2,-0.7321802374295583,-2.535134705291864,0,97.40086915234878,-0.4622378177984647,2,5.412,1
META,2021-05-10,ACCION,0,-4.109,-2.029,1.197152717327555,48.962254084392235,1,2,-0.9902386229925675,-3.11845022508217,0,49.18087647309356,-0.5151523777003331,2,6.099,1
UNG,2021-06-15,ETF,1,-4.318,-2.607,1.2674502255405196,59.580388525109605,0,2,-0.18341437922513304,-4.134961664476888,0,33.25472642366264,-3.3364952335004503,2,13.274,1
SLV,2021-06-17,ETF,1,-4.79,-3.172,2.8841028248870924,32.96800534762832,4,2,-0.03316938262651892,-4.757016606516107,0,48.36521033550041,-9.405695896433485,2,0.249,0
XLE,2021-06-17,ETF,1,-3.4,-2.148,1.9619868240510512,50.33094488430346,1,3,-0.03316938262651892,-3.366356236315615,0,99.54017923137773,-6.299355170564973,2,2.556,1
GLD,2021-06-17,ETF,1,-3.074,-3.468,2.868126347452334,28.518229340290873,4,0,-0.03316938262651892,-3.0408733314600145,0,5.308273743576974,-1.386487274280579,2,0.211,0
BAC,2021-06-17,ACCION,0,-4.373,-3.281,1.8794002500568336,33.78866929763856,0,2,-0.03316938262651892,-4.339711421978576,0,78.73487793921745,-5.615902868501503,2,4.372,1
XOM,2021-06-17,ACCION,0,-3.292,-2.063,1.2076629404840773,54.97269407205518,1,3,-0.03316938262651892,-3.258581403603966,0,107.48905573656182,-2.6756302033050656,2,2.049,1
GS,2021-06-18,ACCION,0,-3.505,-2.46,2.149296876735171,34.762368982401725,4,2,-1.3490381996013823,-2.1558174423427667,1,89.82277838924158,-0.43284592062346894,2,7.261,1
NVDA,2021-07-15,ACCION,0,-4.411,-2.2,1.199010936409065,49.093834920648085,2,3,-0.3415497791288469,-4.069656299659963,0,87.45208948668078,-8.205589899051303,2,3.668,1
NVDA,2021-07-16,ACCION,0,-4.246,-2.011,1.518888782463957,41.3947166994935,3,2,-0.7843768433648313,-3.461336437253437,0,79.49341122854833,-7.28697841865704,2,7.367,1
JPM,2021-07-19,ACCION,0,-3.252,-2.434,1.469423812023179,35.18997336277401,1,2,-1.4767896556367788,-1.7751685146124907,1,63.120997610448114,-0.9980999052731235,2,2.858,1
USO,2021-07-19,ETF,1,-6.716,-4.055,1.621734272907094,35.39920980182809,0,2,-1.4767896556367788,-5.238715590697652,1,81.54455505975402,-4.9744469249877925,3,7.286,1
UNG,2021-07-27,ETF,1,-3.511,-2.161,1.0014557640014283,64.88703990739086,0,3,-0.45572308845697185,-3.0555129230358746,0,62.02830793425584,-2.654282016515442,2,4.731,1
META,2021-07-29,ACCION,0,-4.008,-2.508,2.091959125242883,55.16099655259095,0,3,0.41474457902273,-4.422468352115428,0,52.801693481946884,-0.43252965771417146,2,1.208,1
AMZN,2021-07-30,ACCION,0,-7.565,-4.649,2.439792293511498,32.810829198261004,1,2,-0.4856418183554645,-7.079248894922296,0,12.725145896546556,-1.7821149849989282,3,-1.01,0
SLV,2021-08-06,ETF,1,-3.348,-2.382,1.7392816178807442,32.9132888113793,2,1,0.1652705640264429,-3.5129049195513296,0,6.9833789737865954,-8.011432123287118,2,-5.195,0
SLV,2021-08-09,ETF,1,-3.419,-2.282,2.018009628574318,26.889251568145113,3,1,-0.0813551667725676,-3.3378297449143113,0,3.32541942190209,-7.375745832325208,2,0.598,0
UNG,2021-08-12,ETF,1,-3.586,-2.092,1.5799591603966225,50.99769281093101,1,3,0.2996865839430596,-3.8861860164666084,0,61.67453747917774,-2.074835298221554,2,7.221,1
TSLA,2021-08-16,ACCION,0,-4.323,-2.091,1.1660650562017298,50.4615296334065,1,2,0.23545154047768246,-4.558001275848301,0,107.79806329687301,-0.5814530110023489,2,6.52,1
AAPL,2021-09-10,ACCION,0,-3.31,-2.84,1.8755615974006576,47.67809224027609,2,3,-0.7884540813640206,-2.5217297534854133,0,40.32960589997152,-1.2250833497614029,2,-1.376,0
SLV,2021-09-16,ETF,1,-3.715,-2.495,2.5426476542198335,36.024137949060965,1,0,-0.15852136542710005,-3.556928141427773,0,0.9501224236974439,-8.140265737776556,2,-3.435,0
UNG,2021-09-17,ETF,1,-4.44,-2.056,1.5399086018822912,63.38069873884677,1,3,-0.9740913831517872,-3.4655389650276476,0,108.13679918991662,-1.4673006978940177,2,9.235,1
BAC,2021-09-20,ACCION,0,-3.432,-2.185,1.4133955259551625,39.210769009751374,0,2,-1.6674339055586018,-1.7646365425544208,1,71.62186378241628,-4.243485968440015,2,10.816,1
GS,2021-09-20,ACCION,0,-3.405,-2.382,1.6946231236838443,31.466108222733055,4,2,-1.6674339055586018,-1.7377732691742476,1,106.766837590143,-0.4751312358675978,2,-1.053,0
TSLA,2021-09-20,ACCION,0,-3.86,-2.05,1.4329690479449657,51.19040121950114,0,3,-1.6674339055586018,-2.1930504250356253,1,91.96813466118013,-0.6016785145236541,2,7.034,1
META,2021-09-22,ACCION,0,-3.992,-2.595,3.0738995480563043,29.714194546919828,0,2,0.9754865498401433,-4.96732804670017,0,39.720716580380426,-0.5065273417363144,2,-2.788,0
GOOGL,2021-09-28,ACCION,0,-3.716,-3.24,1.681421780752474,38.08524855430414,1,2,-2.0151967901677947,-1.7006336273284295,1,87.22004433989477,-1.4192051093193239,2,0.456,0
META,2021-09-28,ACCION,0,-3.657,-2.273,1.3591537678746441,33.1848328634447,0,2,-2.0151967901677947,-1.6416929324086005,1,38.67855160436758,-0.4183893141432618,2,-4.955,0
MSFT,2021-09-28,ACCION,0,-3.62,-3.579,1.8357315634400104,33.23114608390367,2,2,-2.0151967901677947,-1.605176352413451,1,41.413321430977085,-0.6765863911509855,2,3.301,1
NVDA,2021-09-28,ACCION,0,-4.437,-2.043,1.423690297178112,40.90013272079097,2,2,-2.0151967901677947,-2.4215311788349014,1,78.67759670889566,-6.848141585034978,2,-0.135,0
UNG,2021-09-29,ETF,1,-6.455,-2.261,1.4590001544294535,60.76512295792526,1,3,0.16832946197833376,-6.623142155412276,0,122.1698251132151,-1.6335396889976184,3,3.822,1
SLV,2021-09-29,ETF,1,-3.994,-2.462,2.1094684991078148,29.275026661338245,1,0,0.16832946197833376,-4.162554179398404,0,0.0,-8.358618463781248,2,6.917,1
NVDA,2021-10-04,ACCION,0,-4.869,-2.16,1.4063163085656578,34.39249912650136,0,2,-1.28960984683133,-3.579739936902892,1,70.33029068563596,-7.010523397325386,2,12.619,1
META,2021-10-04,ACCION,0,-4.892,-2.834,2.369321308367016,28.06757847481944,0,2,-1.28960984683133,-3.6023880242697652,1,32.808175596558144,-0.4893011789075122,2,2.793,1
UNG,2021-10-06,ETF,1,-9.32,-2.746,1.727404715166707,57.43201519253589,0,3,0.41558302578561523,-9.736063386882254,0,132.90095596858453,-1.8255000948823619,3,-8.0,0
META,2021-10-22,ACCION,0,-5.051,-3.001,1.6217657170205404,38.08301322587095,0,2,-0.10362982811168431,-4.947858199617306,0,32.148662067212655,-0.6466817315468792,3,5.089,1
GOOGL,2021-10-22,ACCION,0,-3.044,-2.547,1.663258260726615,45.11495356751497,0,2,-0.10362982811168431,-2.9406978165484765,0,82.1108370624712,-1.2402399498132903,2,8.204,1
META,2021-10-26,ACCION,0,-3.919,-2.197,2.6180764272233055,34.761220114730264,0,1,0.0899876696530022,-4.008584659094083,0,28.56617374746884,-0.44931532631885274,2,6.194,1
GOOGL,2021-11-01,ACCION,0,-3.073,-2.212,1.3778482499412732,54.583761153466305,0,3,0.17200515774509206,-3.244719211550262,0,76.68561706534783,-0.9816329070173745,2,3.453,1
USO,2021-11-03,ETF,1,-3.807,-2.458,1.6472997031372558,47.62249942174723,0,3,0.6105291922416267,-4.417236428774885,0,109.06687415238459,-3.316362182718875,2,-0.614,0
TSLA,2021-11-08,ACCION,0,-4.84,-2.095,1.0928062051926568,72.42694445709054,1,3,0.08537591208601647,-4.925446865472316,0,184.9714555312242,-0.2498008111700945,2,-0.522,0
TSLA,2021-11-09,ACCION,0,-11.99,-4.083,1.8209021207114993,52.38238507717519,2,3,-0.33054424408592853,-11.65975901027393,0,150.80251382466716,-0.5220469233626187,4,8.357,1
USO,2021-11-19,ETF,1,-3.186,-2.263,1.209307783964165,39.43809205182118,0,2,-0.17880367488150029,-3.0075158248004996,0,83.73760826174534,-2.2771047133514313,2,-6.08,0
XLE,2021-11-19,ETF,1,-3.902,-2.465,1.7894011687359033,37.44965445474345,2,2,-0.17880367488150029,-3.7234551492902557,0,59.86696552193496,-7.666465335997871,2,2.36,1
XOM,2021-11-19,ACCION,0,-4.622,-2.864,1.6685686368160655,40.036468999214726,2,2,-0.17880367488150029,-4.443124306062874,0,74.33855504282728,-4.157147930386204,2,1.5,1
JPM,2021-11-26,ACCION,0,-3.013,-2.276,1.5081320956860444,40.96663830869787,1,2,-2.230314784158016,-0.7823939695301818,1,40.81814045000835,-1.094892905803335,2,-1.303,0
BAC,2021-11-26,ACCION,0,-3.926,-2.59,1.3782166144449144,45.42695100448332,0,2,-2.230314784158016,-1.6957911155649041,1,65.86231993232252,-4.201755094722943,2,-2.242,0
USO,2021-11-26,ETF,1,-11.185,-5.262,3.103424324512051,31.145725276127237,1,2,-2.230314784158016,-8.954366462325014,1,62.083604532513036,-6.873817913221598,4,4.836,1
XLE,2021-11-26,ETF,1,-4.024,-2.438,1.6583776580706555,44.531813683354166,0,2,-2.230314784158016,-1.7931969169314166,1,58.327692882790316,-6.238184224573186,2,2.987,1
XOM,2021-11-26,ACCION,0,-3.513,-2.157,1.2939392118551178,44.0191484087461,0,2,-2.230314784158016,-1.282602325125437,1,70.51231719782764,-2.4523455070365685,2,2.873,1
AAPL,2021-11-26,ACCION,0,-3.168,-2.496,0.9909927716959058,59.27068489558399,0,3,-2.230314784158016,-0.9375220355393399,1,35.391285563528356,-1.00585782012573,2,14.438,1
XLF,2021-11-26,ETF,1,-3.317,-3.064,1.5864999766148873,39.85857552163605,1,2,-2.230314784158016,-1.0863629343267567,1,41.59244756423334,-6.1497614746300835,2,0.722,0
IWM,2021-11-26,ETF,1,-3.77,-3.256,2.013706110808622,32.662448777403114,0,1,-2.230314784158016,-1.539436324952148,1,24.28558491182058,-1.0127691857556844,2,-1.319,0
XLC,2021-11-30,ETF,1,-3.173,-3.007,2.2969329641622753,26.144194604123015,0,1,-1.9457609996626823,-1.22742512805466,1,16.42332324051353,-3.12707644490025,2,0.969,0
USO,2021-11-30,ETF,1,-4.505,-2.04,2.867153957458633,29.001992715854087,0,1,-1.9457609996626823,-2.5589198933338775,1,56.46635706823705,-2.3033439153175452,2,6.283,1
META,2021-12-01,ACCION,0,-4.272,-2.001,1.4738034421757766,35.27062073789753,1,1,-1.11072141521672,-3.160973846503356,1,26.445210421323907,-0.4062273154280385,2,10.0,1
TSLA,2021-12-03,ACCION,0,-6.42,-2.007,1.0830929070507151,44.20387368868649,2,2,-0.8701292232374147,-5.54974685389581,0,80.27885856346934,-0.3028277808262933,3,-8.118,0
NVDA,2021-12-13,ACCION,0,-6.745,-2.086,1.1640889689231724,43.17689542090595,3,2,-0.8858360540577204,-5.859647845953863,0,143.120708100493,-3.786372099549776,3,7.674,1
MSFT,2021-12-14,ACCION,0,-3.259,-2.407,1.5102367069623472,47.37144481587768,1,2,-0.6880042268747388,-2.5707157197333075,0,55.99159183620635,-0.39715264970458186,2,4.145,1
NVDA,2021-12-16,ACCION,0,-6.803,-2.0,1.2547694707044963,45.1728400965156,0,2,-0.8818323122912863,-5.920750362824312,0,145.07185476959123,-3.4854035543076587,3,3.607,1
AAPL,2021-12-16,ACCION,0,-3.926,-2.729,1.23723160471672,59.485707160008396,0,3,-0.8818323122912863,-3.0445332094676147,0,48.73093642061877,-0.6763688498712286,2,3.083,1
WMT,2021-12-17,ACCION,0,-3.202,-2.77,2.034820106216744,42.97450244176434,1,1,-1.0643170424141313,-2.1378288293010916,1,10.52808598830125,-3.212246913418415,2,4.252,1
GS,2021-12-17,ACCION,0,-3.918,-2.396,2.4492359366542216,43.113517297364666,0,2,-1.0643170424141313,-2.8539600810468913,1,60.45198104461552,-0.40892243902051467,2,3.544,1
GOOGL,2022-01-05,ACCION,0,-4.588,-2.871,1.9366162225027301,33.7892570724721,1,2,-1.920212520661213,-2.667413592202827,1,59.49686245195751,-1.6783355180665132,2,-3.243,0
XLK,2022-01-05,ETF,1,-3.075,-2.445,1.163873443958876,45.242153499469154,1,2,-1.920212520661213,-1.1547744333453513,1,34.78662207264966,-2.021667718143526,2,-6.452,0
MSFT,2022-01-05,ACCION,0,-3.839,-2.635,1.4296654246034175,37.04320837338148,4,2,-1.920212520661213,-1.9185921548867557,1,50.02680071027892,-0.5516230637356497,2,-4.672,0
