ticker,fecha,tipo_activo,ret_1d,zscore,vol_ratio,rsi_14,dias_consec,n_alcistas,magnitud,dias_rec,recup_5d,ret_5d,recup_10d,ret_10d,recup_20d,ret_20d,recup_60d,ret_60d,bucket_vol,bucket_rsi,bucket_streak,tipo_x_mag
META,2021-10-26,ACCION,-3.919,-2.197,2.618,34.8,0,1,Moderada (-3% a -5%),6.0,0.0,3.89,1.0,6.19,1.0,6.79,0.0,-4.0,Muy alto (>2.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
META,2021-12-01,ACCION,-4.272,-2.001,1.474,35.3,1,1,Moderada (-3% a -5%),7.0,1.0,6.43,1.0,10.0,1.0,10.87,0.0,-32.06,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
META,2022-01-21,ACCION,-4.23,-2.102,1.629,33.2,1,0,Moderada (-3% a -5%),11.0,0.0,-0.48,0.0,-21.8,0.0,-32.0,0.0,-28.32,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
META,2022-02-03,ACCION,-26.39,-6.497,5.872,24.8,0,0,Extrema (>-10%),540.0,0.0,-4.08,0.0,-12.64,0.0,-15.86,0.0,-11.2,Muy alto (>2.5x),Sobrevendido (<30),0 — caída aislada,ACCION | Extrema (>-10%)
META,2022-09-13,ACCION,-9.369,-2.781,1.906,39.6,1,0,Fuerte (-5% a -10%),142.0,0.0,-4.6,0.0,-12.23,0.0,-16.06,0.0,-25.6,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Fuerte (-5% a -10%)
META,2022-10-27,ACCION,-24.557,-5.649,5.031,23.8,1,0,Extrema (>-10%),71.0,0.0,-9.22,0.0,14.22,0.0,13.75,1.0,44.48,Muy alto (>2.5x),Sobrevendido (<30),1-2 días bajando,ACCION | Extrema (>-10%)
META,2023-07-20,ACCION,-4.269,-2.051,0.895,59.0,0,3,Moderada (-3% a -5%),8.0,0.0,3.04,0.0,3.53,0.0,-5.76,0.0,4.02,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
META,2023-10-25,ACCION,-4.166,-2.255,2.035,42.2,1,3,Moderada (-3% a -5%),9.0,0.0,4.11,1.0,6.76,1.0,14.01,1.0,28.6,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
META,2024-04-25,ACCION,-10.561,-3.07,4.364,31.1,1,2,Extrema (>-10%),41.0,0.0,0.07,0.0,7.71,0.0,5.53,0.0,10.83,Muy alto (>2.5x),Neutral (30-70),1-2 días bajando,ACCION | Extrema (>-10%)
META,2024-07-17,ACCION,-5.676,-2.434,2.015,33.2,4,2,Fuerte (-5% a -10%),15.0,0.0,-0.16,0.0,2.78,1.0,14.02,1.0,26.49,Alto (1.5-2.5x),Neutral (30-70),3-4 días bajando,ACCION | Fuerte (-5% a -10%)
META,2024-07-24,ACCION,-5.611,-2.822,1.263,37.0,0,2,Fuerte (-5% a -10%),8.0,0.0,2.94,1.0,5.99,1.0,16.02,1.0,25.19,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
META,2024-10-23,ACCION,-3.148,-2.081,1.381,46.6,0,2,Moderada (-3% a -5%),6.0,1.0,4.99,0.0,1.48,0.0,0.32,1.0,10.7,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
META,2024-10-31,ACCION,-4.093,-2.837,2.309,47.4,1,2,Moderada (-3% a -5%),32.0,0.0,4.25,0.0,1.69,0.0,1.19,1.0,21.14,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
META,2024-11-15,ACCION,-3.999,-2.638,1.299,39.7,2,2,Moderada (-3% a -5%),17.0,0.0,0.91,1.0,6.99,1.0,12.75,1.0,33.06,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
META,2024-12-18,ACCION,-3.592,-2.279,1.514,49.3,1,3,Moderada (-3% a -5%),19.0,0.0,1.03,0.0,1.25,0.0,3.23,0.0,-2.11,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
META,2025-03-06,ACCION,-4.347,-2.429,0.882,37.0,0,2,Moderada (-3% a -5%),68.0,0.0,-5.94,0.0,-6.59,0.0,-15.26,1.0,6.94,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
META,2025-03-10,ACCION,-4.423,-2.352,1.38,30.8,2,2,Moderada (-3% a -5%),15.0,0.0,1.25,0.0,3.58,0.0,-13.59,1.0,15.15,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
META,2025-03-13,ACCION,-4.668,-2.324,0.997,33.2,0,2,Moderada (-3% a -5%),12.0,0.0,-0.7,0.0,2.11,0.0,-7.43,1.0,17.61,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
META,2025-03-28,ACCION,-4.288,-2.008,1.029,36.9,2,2,Moderada (-3% a -5%),45.0,0.0,-12.49,0.0,-5.75,0.0,-4.68,1.0,22.97,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
META,2025-04-03,ACCION,-8.958,-3.731,1.906,29.5,1,1,Fuerte (-5% a -10%),6.0,0.0,2.76,0.0,-5.67,1.0,12.3,1.0,35.39,Alto (1.5-2.5x),Sobrevendido (<30),1-2 días bajando,ACCION | Fuerte (-5% a -10%)
META,2025-04-10,ACCION,-6.74,-2.074,1.273,42.5,0,1,Fuerte (-5% a -10%),22.0,0.0,-8.2,0.0,0.18,1.0,8.46,1.0,34.24,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
META,2025-10-30,ACCION,-11.335,-5.622,5.476,30.1,0,1,Extrema (>-10%),inf,0.0,-7.13,0.0,-8.49,0.0,-2.78,0.0,0.42,Muy alto (>2.5x),Neutral (30-70),0 — caída aislada,ACCION | Extrema (>-10%)
META,2026-03-26,ACCION,-7.959,-3.128,2.534,25.8,0,0,Fuerte (-5% a -10%),13.0,0.0,4.92,1.0,15.03,1.0,23.28,,,Muy alto (>2.5x),Sobrevendido (<30),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
META,2026-04-30,ACCION,-8.55,-3.225,3.343,41.4,2,1,Fuerte (-5% a -10%),inf,0.0,0.8,0.0,1.07,0.0,3.37,,,Muy alto (>2.5x),Neutral (30-70),1-2 días bajando,ACCION | Fuerte (-5% a -10%)
AMZN,2015-12-11,ACCION,-3.347,-2.022,1.21,44.3,2,2,Moderada (-3% a -5%),5.0,1.0,3.75,1.0,5.48,0.0,-3.48,0.0,-12.69,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
AMZN,2016-01-04,ACCION,-5.755,-3.231,2.181,40.4,2,2,Fuerte (-5% a -10%),119.0,0.0,-3.02,0.0,-9.81,0.0,-13.33,0.0,-6.81,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Fuerte (-5% a -10%)
AMZN,2016-01-07,ACCION,-3.906,-2.133,1.543,32.4,5,2,Moderada (-3% a -5%),21.0,0.0,-2.46,0.0,-1.9,0.0,-17.4,0.0,-3.59,Alto (1.5-2.5x),Neutral (30-70),5+ días bajando,ACCION | Moderada (-3% a -5%)
AMZN,2016-01-13,ACCION,-5.839,-2.905,1.593,28.8,0,2,Fuerte (-5% a -10%),15.0,0.0,-1.17,1.0,9.2,0.0,-13.4,0.0,2.43,Alto (1.5-2.5x),Sobrevendido (<30),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
AMZN,2016-01-29,ACCION,-7.61,-3.006,2.191,43.4,0,2,Fuerte (-5% a -10%),80.0,0.0,-14.46,0.0,-13.61,0.0,-5.87,0.0,5.09,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
AMZN,2016-02-05,ACCION,-6.364,-2.222,1.374,30.0,0,1,Fuerte (-5% a -10%),17.0,0.0,0.99,1.0,11.43,1.0,12.08,1.0,33.69,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
AMZN,2016-09-09,ACCION,-3.051,-3.065,2.014,46.2,2,2,Moderada (-3% a -5%),12.0,0.0,2.42,1.0,6.0,1.0,10.43,0.0,-0.1,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
AMZN,2016-10-28,ACCION,-5.137,-4.369,3.026,34.3,3,2,Fuerte (-5% a -10%),88.0,0.0,-2.74,0.0,-4.81,0.0,-1.23,1.0,8.09,Muy alto (>2.5x),Neutral (30-70),3-4 días bajando,ACCION | Fuerte (-5% a -10%)
AMZN,2016-11-10,ACCION,-3.822,-2.566,2.502,33.9,1,2,Moderada (-3% a -5%),11.0,0.0,1.89,1.0,5.12,0.0,3.54,1.0,10.42,Muy alto (>2.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
AMZN,2017-02-03,ACCION,-3.542,-2.561,2.69,50.6,0,3,Moderada (-3% a -5%),12.0,0.0,2.13,1.0,4.3,1.0,4.49,1.0,16.88,Muy alto (>2.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
AMZN,2017-06-09,ACCION,-3.164,-3.378,2.108,52.2,0,3,Moderada (-3% a -5%),39.0,0.0,0.96,0.0,2.6,0.0,1.86,0.0,-1.33,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
AMZN,2017-07-31,ACCION,-3.163,-2.673,1.866,42.9,2,3,Moderada (-3% a -5%),88.0,0.0,0.45,0.0,-0.45,0.0,-4.23,0.0,-1.2,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
AMZN,2018-02-01,ACCION,-4.197,-3.702,1.829,67.4,0,3,Moderada (-3% a -5%),13.0,0.0,-2.84,1.0,5.16,1.0,7.93,1.0,12.67,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
AMZN,2018-02-08,ACCION,-4.678,-3.166,1.301,51.7,1,3,Moderada (-3% a -5%),6.0,1.0,8.24,1.0,11.07,1.0,16.91,1.0,18.49,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
AMZN,2018-03-23,ACCION,-3.195,-2.096,1.514,45.8,2,2,Moderada (-3% a -5%),3.0,0.0,-8.26,0.0,-5.98,0.0,1.49,1.0,16.0,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
AMZN,2018-03-27,ACCION,-3.78,-2.242,1.289,46.7,0,2,Moderada (-3% a -5%),23.0,0.0,-5.78,0.0,-4.68,0.0,-2.46,1.0,15.58,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
AMZN,2018-03-28,ACCION,-4.384,-2.426,2.327,39.1,1,2,Moderada (-3% a -5%),20.0,0.0,1.42,0.0,1.19,1.0,6.05,1.0,19.86,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
AMZN,2018-04-02,ACCION,-5.206,-2.628,1.642,34.5,0,2,Fuerte (-5% a -10%),3.0,0.0,2.48,0.0,5.07,1.0,14.15,1.0,23.26,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
AMZN,2018-06-25,ACCION,-3.061,-2.007,1.938,48.2,2,3,Moderada (-3% a -5%),14.0,0.0,3.04,1.0,4.81,1.0,9.99,1.0,15.83,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
AMZN,2018-09-17,ACCION,-3.155,-2.378,1.489,45.6,2,3,Moderada (-3% a -5%),8.0,0.0,1.38,1.0,5.05,0.0,-7.71,0.0,-12.81,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
AMZN,2018-10-10,ACCION,-6.152,-3.864,2.084,27.2,0,2,Fuerte (-5% a -10%),194.0,0.0,4.36,0.0,-5.19,0.0,0.01,0.0,-5.62,Alto (1.5-2.5x),Sobrevendido (<30),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
AMZN,2018-10-24,ACCION,-5.908,-3.101,1.06,31.2,1,1,Fuerte (-5% a -10%),1.0,0.0,-3.98,0.0,5.49,0.0,-8.86,0.0,-1.45,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ACCION | Fuerte (-5% a -10%)
AMZN,2018-10-26,ACCION,-7.82,-3.33,2.029,35.9,0,1,Fuerte (-5% a -10%),145.0,0.0,1.38,0.0,4.24,0.0,-3.74,0.0,1.69,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
AMZN,2018-10-29,ACCION,-6.326,-2.495,1.756,30.8,1,1,Fuerte (-5% a -10%),3.0,0.0,5.78,0.0,6.37,0.0,2.76,0.0,6.43,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Fuerte (-5% a -10%)
AMZN,2019-05-13,ACCION,-3.561,-2.913,1.26,40.3,5,2,Moderada (-3% a -5%),3.0,0.0,1.99,0.0,0.75,0.0,2.25,0.0,-1.61,Normal (0.8-1.5x),Neutral (30-70),5+ días bajando,ACCION | Moderada (-3% a -5%)
AMZN,2019-06-03,ACCION,-4.641,-3.194,1.939,27.2,3,1,Moderada (-3% a -5%),4.0,1.0,9.92,1.0,11.42,1.0,13.56,0.0,4.08,Alto (1.5-2.5x),Sobrevendido (<30),3-4 días bajando,ACCION | Moderada (-3% a -5%)
AMZN,2019-08-05,ACCION,-3.187,-2.101,1.598,23.8,7,2,Moderada (-3% a -5%),3.0,0.0,1.12,0.0,2.89,0.0,1.4,0.0,-0.14,Alto (1.5-2.5x),Sobrevendido (<30),5+ días bajando,ACCION | Moderada (-3% a -5%)
AMZN,2019-08-14,ACCION,-3.365,-2.23,1.23,34.7,0,2,Moderada (-3% a -5%),22.0,0.0,3.44,0.0,0.07,1.0,4.57,0.0,1.43,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
AMZN,2020-02-24,ACCION,-4.136,-2.721,1.397,47.4,2,3,Moderada (-3% a -5%),49.0,0.0,-2.75,0.0,-10.39,0.0,-5.3,1.0,21.9,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
AMZN,2020-02-27,ACCION,-4.814,-2.838,1.552,34.8,0,3,Moderada (-3% a -5%),39.0,0.0,2.11,0.0,-11.02,0.0,3.78,1.0,29.33,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
AMZN,2020-03-09,ACCION,-5.285,-2.659,1.48,34.2,2,1,Fuerte (-5% a -10%),14.0,0.0,-6.19,1.0,5.68,1.0,10.94,1.0,37.64,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ACCION | Fuerte (-5% a -10%)
AMZN,2020-03-12,ACCION,-7.922,-3.269,1.964,31.5,1,1,Fuerte (-5% a -10%),6.0,1.0,12.19,1.0,16.63,1.0,21.84,1.0,50.55,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Fuerte (-5% a -10%)
AMZN,2020-03-16,ACCION,-5.37,-2.011,1.397,36.1,0,1,Fuerte (-5% a -10%),1.0,1.0,12.65,1.0,16.27,1.0,35.18,1.0,56.73,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
AMZN,2020-05-01,ACCION,-7.597,-2.38,1.552,54.1,0,3,Fuerte (-5% a -10%),19.0,0.0,4.09,0.0,5.41,0.0,8.09,1.0,31.25,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
AMZN,2020-09-03,ACCION,-4.628,-2.225,2.005,56.8,0,3,Moderada (-3% a -5%),306.0,0.0,-7.48,0.0,-12.27,0.0,-7.21,0.0,-5.94,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
AMZN,2020-09-08,ACCION,-4.394,-2.054,1.367,42.8,2,3,Moderada (-3% a -5%),34.0,0.0,0.2,0.0,-0.66,0.0,-1.58,0.0,1.7,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
AMZN,2020-10-30,ACCION,-5.446,-2.225,1.588,40.1,0,2,Fuerte (-5% a -10%),5.0,1.0,9.06,0.0,3.05,0.0,4.34,1.0,6.64,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
AMZN,2021-02-25,ACCION,-3.24,-2.064,1.205,33.3,1,1,Moderada (-3% a -5%),35.0,0.0,-2.6,0.0,1.85,0.0,-0.36,1.0,4.77,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
AMZN,2021-07-30,ACCION,-7.565,-4.649,2.44,32.8,1,2,Fuerte (-5% a -10%),111.0,0.0,0.52,0.0,-1.01,0.0,0.66,0.0,-0.22,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Fuerte (-5% a -10%)
AMZN,2022-01-21,ACCION,-5.95,-3.176,2.68,21.2,3,1,Fuerte (-5% a -10%),14.0,0.0,0.94,1.0,10.51,1.0,6.98,1.0,10.85,Muy alto (>2.5x),Sobrevendido (<30),3-4 días bajando,ACCION | Fuerte (-5% a -10%)
AMZN,2022-02-03,ACCION,-7.813,-3.544,2.656,32.2,1,0,Fuerte (-5% a -10%),1.0,1.0,14.52,1.0,11.38,0.0,4.89,0.0,-10.33,Muy alto (>2.5x),Neutral (30-70),1-2 días bajando,ACCION | Fuerte (-5% a -10%)
AMZN,2022-04-29,ACCION,-14.049,-3.764,3.722,29.3,0,0,Extrema (>-10%),109.0,0.0,-7.65,0.0,-9.03,0.0,-7.35,0.0,-2.66,Muy alto (>2.5x),Sobrevendido (<30),0 — caída aislada,ACCION | Extrema (>-10%)
AMZN,2022-05-05,ACCION,-7.561,-2.232,1.69,26.7,0,0,Fuerte (-5% a -10%),85.0,0.0,-8.14,0.0,-7.81,0.0,5.11,1.0,15.25,Alto (1.5-2.5x),Sobrevendido (<30),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
AMZN,2022-09-13,ACCION,-7.058,-2.565,1.475,44.0,0,0,Fuerte (-5% a -10%),325.0,0.0,-3.65,0.0,-9.79,0.0,-11.52,0.0,-30.25,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
AMZN,2022-10-28,ACCION,-6.804,-2.387,3.281,33.3,2,0,Fuerte (-5% a -10%),97.0,0.0,-12.02,0.0,-2.53,0.0,-9.15,0.0,-4.05,Muy alto (>2.5x),Neutral (30-70),1-2 días bajando,ACCION | Fuerte (-5% a -10%)
AMZN,2023-02-03,ACCION,-8.431,-2.785,1.705,58.4,0,1,Fuerte (-5% a -10%),102.0,0.0,-5.59,0.0,-5.99,0.0,-9.32,0.0,0.23,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
AMZN,2023-06-07,ACCION,-4.249,-2.274,1.44,60.3,0,3,Moderada (-3% a -5%),6.0,0.0,4.28,1.0,7.36,1.0,7.05,1.0,13.93,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
AMZN,2023-07-20,ACCION,-3.989,-2.193,1.126,52.5,0,3,Moderada (-3% a -5%),15.0,0.0,-1.32,0.0,-0.81,0.0,3.09,0.0,-0.13,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
AMZN,2023-09-21,ACCION,-4.405,-2.231,1.388,36.8,5,2,Moderada (-3% a -5%),41.0,0.0,-2.59,0.0,-2.61,0.0,-0.72,1.0,15.96,Normal (0.8-1.5x),Neutral (30-70),5+ días bajando,ACCION | Moderada (-3% a -5%)
AMZN,2023-10-25,ACCION,-5.577,-2.523,1.504,36.5,0,2,Fuerte (-5% a -10%),5.0,1.0,12.86,1.0,17.04,1.0,20.86,1.0,28.53,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
AMZN,2024-04-30,ACCION,-3.294,-2.278,2.213,43.9,0,2,Moderada (-3% a -5%),2.0,1.0,7.86,1.0,6.9,1.0,4.01,1.0,4.29,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
AMZN,2024-08-02,ACCION,-8.785,-4.798,3.069,30.3,1,1,Fuerte (-5% a -10%),40.0,0.0,-0.57,0.0,5.46,0.0,6.31,1.0,12.2,Muy alto (>2.5x),Neutral (30-70),1-2 días bajando,ACCION | Fuerte (-5% a -10%)
AMZN,2024-08-05,ACCION,-4.098,-2.07,1.714,26.2,2,1,Moderada (-3% a -5%),8.0,0.0,3.59,1.0,10.68,1.0,9.46,1.0,18.51,Alto (1.5-2.5x),Sobrevendido (<30),1-2 días bajando,ACCION | Moderada (-3% a -5%)
AMZN,2024-10-31,ACCION,-3.284,-2.186,2.334,48.8,0,3,Moderada (-3% a -5%),1.0,1.0,12.69,1.0,13.45,1.0,11.53,1.0,25.88,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
AMZN,2024-11-15,ACCION,-4.194,-2.377,1.938,55.3,1,3,Moderada (-3% a -5%),18.0,0.0,-2.71,0.0,4.0,1.0,14.96,1.0,12.87,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
AMZN,2024-12-18,ACCION,-4.599,-2.544,1.152,55.0,1,3,Moderada (-3% a -5%),35.0,0.0,2.96,0.0,1.66,0.0,4.62,0.0,-11.33,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
AMZN,2025-02-07,ACCION,-4.053,-2.421,2.067,48.2,0,3,Moderada (-3% a -5%),266.0,0.0,-0.21,0.0,-7.17,0.0,-15.1,0.0,-19.26,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
AMZN,2025-03-06,ACCION,-3.676,-2.017,1.146,30.8,0,2,Moderada (-3% a -5%),67.0,0.0,-3.39,0.0,-2.86,0.0,-11.11,0.0,2.96,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
AMZN,2025-03-28,ACCION,-4.291,-2.268,1.164,37.3,0,1,Moderada (-3% a -5%),45.0,0.0,-11.27,0.0,-4.07,0.0,-2.6,1.0,10.0,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
AMZN,2025-04-03,ACCION,-8.979,-4.054,1.98,30.7,0,1,Fuerte (-5% a -10%),39.0,0.0,1.58,0.0,-3.25,0.0,6.49,1.0,23.57,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
AMZN,2025-08-01,ACCION,-8.27,-4.38,2.783,39.4,0,2,Fuerte (-5% a -10%),34.0,0.0,3.7,0.0,7.58,0.0,6.64,0.0,5.69,Muy alto (>2.5x),Neutral (30-70),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
AMZN,2025-10-10,ACCION,-4.993,-2.578,1.489,40.1,0,2,Moderada (-3% a -5%),18.0,0.0,-1.54,0.0,3.62,1.0,12.96,1.0,11.64,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
AMZN,2025-11-18,ACCION,-4.432,-2.01,1.109,40.5,4,3,Moderada (-3% a -5%),10.0,0.0,3.2,0.0,4.42,0.0,-0.58,0.0,-9.62,Normal (0.8-1.5x),Neutral (30-70),3-4 días bajando,ACCION | Moderada (-3% a -5%)
AMZN,2026-02-05,ACCION,-4.421,-2.505,2.323,36.0,2,1,Moderada (-3% a -5%),63.0,0.0,-10.37,0.0,-5.65,0.0,-4.26,1.0,22.17,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
AMZN,2026-02-06,ACCION,-5.555,-2.893,3.477,28.6,3,1,Fuerte (-5% a -10%),62.0,0.0,-5.48,0.0,-2.4,0.0,1.51,1.0,30.06,Muy alto (>2.5x),Sobrevendido (<30),3-4 días bajando,ACCION | Fuerte (-5% a -10%)
AMZN,2026-06-01,ACCION,-3.466,-2.047,1.352,48.9,1,2,Moderada (-3% a -5%),inf,0.0,-6.14,0.0,-5.83,,,,,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
AMZN,2026-06-22,ACCION,-4.747,-2.388,1.366,36.5,0,1,Moderada (-3% a -5%),inf,,,,,,,,,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
TSLA,2015-10-20,ACCION,-6.607,-2.188,3.07,33.5,0,1,Fuerte (-5% a -10%),15.0,0.0,-1.26,0.0,-2.2,0.0,0.46,0.0,-3.77,Muy alto (>2.5x),Neutral (30-70),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
TSLA,2016-01-04,ACCION,-6.916,-2.41,2.395,45.0,0,0,Fuerte (-5% a -10%),91.0,0.0,-6.96,0.0,-8.37,0.0,-18.19,0.0,2.85,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
TSLA,2016-02-02,ACCION,-7.19,-2.734,1.383,30.9,0,0,Fuerte (-5% a -10%),31.0,0.0,-18.89,0.0,-7.71,0.0,3.04,1.0,35.52,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
TSLA,2016-02-05,ACCION,-7.261,-2.499,1.993,23.7,0,0,Fuerte (-5% a -10%),17.0,0.0,-7.11,1.0,9.31,1.0,26.25,1.0,42.88,Alto (1.5-2.5x),Sobrevendido (<30),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
TSLA,2016-02-08,ACCION,-8.985,-2.91,1.855,19.5,1,0,Fuerte (-5% a -10%),9.0,0.0,4.85,1.0,19.74,1.0,36.9,1.0,50.39,Alto (1.5-2.5x),Sobrevendido (<30),1-2 días bajando,ACCION | Fuerte (-5% a -10%)
TSLA,2016-05-05,ACCION,-4.956,-2.013,2.172,30.1,2,1,Moderada (-3% a -5%),21.0,0.0,-2.01,0.0,1.74,0.0,3.53,1.0,8.74,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
TSLA,2016-06-22,ACCION,-10.45,-3.978,5.057,31.4,1,1,Extrema (>-10%),19.0,0.0,6.88,0.0,9.8,1.0,12.12,0.0,4.44,Muy alto (>2.5x),Neutral (30-70),1-2 días bajando,ACCION | Extrema (>-10%)
TSLA,2016-09-01,ACCION,-5.302,-2.277,2.928,24.2,0,1,Fuerte (-5% a -10%),32.0,0.0,-3.14,0.0,2.31,0.0,1.62,0.0,-2.32,Muy alto (>2.5x),Sobrevendido (<30),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
