ticker,ret,dias,bucket,recuperado
GS,-2.777593481148821,2.0,Leve (-1% a -3%),True
GS,-1.221895490311986,1.0,Leve (-1% a -3%),True
GS,-2.0545691653709564,7.0,Leve (-1% a -3%),True
GS,-1.5967026967267484,1.0,Leve (-1% a -3%),True
GS,-1.4284787823010237,21.0,Leve (-1% a -3%),True
GS,-1.0777447733359646,4.0,Leve (-1% a -3%),True
GS,-1.0085273624614755,3.0,Leve (-1% a -3%),True
GS,-1.0984773920604929,6.0,Leve (-1% a -3%),True
GS,-1.8178051455540967,525.0,Leve (-1% a -3%),True
GS,-2.5894573668330256,23.0,Leve (-1% a -3%),True
GS,-1.9931825096614286,5.0,Leve (-1% a -3%),True
GS,-1.0316595903603232,481.0,Leve (-1% a -3%),True
GS,-1.75313974177852,479.0,Leve (-1% a -3%),True
GS,-1.123687203231094,473.0,Leve (-1% a -3%),True
GS,-1.0279760553547845,469.0,Leve (-1% a -3%),True
GS,-2.0731546941826773,458.0,Leve (-1% a -3%),True
GS,-2.090011214435561,448.0,Leve (-1% a -3%),True
GS,-2.528920635233034,4.0,Leve (-1% a -3%),True
GS,-1.1609366653580588,41.0,Leve (-1% a -3%),True
GS,-2.9551927085495366,38.0,Leve (-1% a -3%),True
GS,-1.979842156416245,23.0,Leve (-1% a -3%),True
GS,-1.3934193877590983,1.0,Leve (-1% a -3%),True
GS,-1.038298853103481,6.0,Leve (-1% a -3%),True
GS,-1.2586555985824144,4.0,Leve (-1% a -3%),True
GS,-1.2100399562340547,367.0,Leve (-1% a -3%),True
GS,-2.340516480850985,364.0,Leve (-1% a -3%),True
GS,-1.2346358126947288,5.0,Leve (-1% a -3%),True
GS,-1.190817048549897,8.0,Leve (-1% a -3%),True
GS,-1.4554714963311177,343.0,Leve (-1% a -3%),True
GS,-2.6595048612751304,342.0,Leve (-1% a -3%),True
GS,-2.3685233846322817,338.0,Leve (-1% a -3%),True
GS,-1.3855438570743561,8.0,Leve (-1% a -3%),True
GS,-1.2081810128042214,7.0,Leve (-1% a -3%),True
GS,-1.9333093601578422,328.0,Leve (-1% a -3%),True
GS,-1.71443538080569,301.0,Leve (-1% a -3%),True
GS,-1.7218226131145098,293.0,Leve (-1% a -3%),True
GS,-2.4412974036116752,286.0,Leve (-1% a -3%),True
GS,-1.957658977742116,2.0,Leve (-1% a -3%),True
GS,-1.3658828025327363,1.0,Leve (-1% a -3%),True
GS,-1.182226294305111,73.0,Leve (-1% a -3%),True
GS,-2.126660131286251,12.0,Leve (-1% a -3%),True
GS,-2.6076856069191967,3.0,Leve (-1% a -3%),True
GS,-2.4139148742280514,10.0,Leve (-1% a -3%),True
GS,-1.1147337479851638,2.0,Leve (-1% a -3%),True
GS,-1.3372518471307604,8.0,Leve (-1% a -3%),True
GS,-1.2826759483655303,9.0,Leve (-1% a -3%),True
GS,-1.5338927452036244,8.0,Leve (-1% a -3%),True
GS,-1.4852734847391247,4.0,Leve (-1% a -3%),True
GS,-1.5755622368452848,116.0,Leve (-1% a -3%),True
GS,-1.8293447489973191,104.0,Leve (-1% a -3%),True
GS,-1.8818479056234239,71.0,Leve (-1% a -3%),True
GS,-1.2389682269076108,64.0,Leve (-1% a -3%),True
GS,-1.7270946052474367,5.0,Leve (-1% a -3%),True
GS,-1.2589159644089798,49.0,Leve (-1% a -3%),True
GS,-2.2664194643463254,41.0,Leve (-1% a -3%),True
GS,-1.2033584539032915,36.0,Leve (-1% a -3%),True
GS,-2.141412704903134,32.0,Leve (-1% a -3%),True
GS,-1.6416768723741981,9.0,Leve (-1% a -3%),True
GS,-1.6565805636276187,1.0,Leve (-1% a -3%),True
GS,-2.563244166871037,3.0,Leve (-1% a -3%),True
GS,-1.1755214697943717,21.0,Leve (-1% a -3%),True
GS,-1.06325814678071,15.0,Leve (-1% a -3%),True
GS,-1.0714596423251788,7.0,Leve (-1% a -3%),True
GS,-1.3402104739711596,1.0,Leve (-1% a -3%),True
GS,-1.8000854355270213,39.0,Leve (-1% a -3%),True
GS,-2.373427014040974,35.0,Leve (-1% a -3%),True
GS,-1.2375049660177773,21.0,Leve (-1% a -3%),True
GS,-1.720011709318181,14.0,Leve (-1% a -3%),True
GS,-2.2104112585540348,9.0,Leve (-1% a -3%),True
GS,-2.7531560646148034,6.0,Leve (-1% a -3%),True
GS,-1.1693077486330639,7.0,Leve (-1% a -3%),True
GS,-1.1104380604139763,1.0,Leve (-1% a -3%),True
GS,-2.3344004275214436,7.0,Leve (-1% a -3%),True
GS,-1.4428650998877357,3.0,Leve (-1% a -3%),True
GS,-1.935064106378126,3.0,Leve (-1% a -3%),True
GS,-1.6872229090007407,4.0,Leve (-1% a -3%),True
GS,-1.0263658196658532,5.0,Leve (-1% a -3%),True
GS,-1.2292340458158968,6.0,Leve (-1% a -3%),True
GS,-1.097717664741582,7.0,Leve (-1% a -3%),True
GS,-1.2872013638470348,4.0,Leve (-1% a -3%),True
GS,-1.9580805382886868,3.0,Leve (-1% a -3%),True
GS,-1.5287110868033915,5.0,Leve (-1% a -3%),True
GS,-1.724269862965433,230.0,Leve (-1% a -3%),True
GS,-1.5049582541398765,136.0,Leve (-1% a -3%),True
GS,-1.2827982934823678,1.0,Leve (-1% a -3%),True
GS,-1.0763942519711356,4.0,Leve (-1% a -3%),True
GS,-1.957019642709723,14.0,Leve (-1% a -3%),True
GS,-1.4480730347405157,18.0,Leve (-1% a -3%),True
GS,-1.1594920355054605,12.0,Leve (-1% a -3%),True
GS,-1.2225138362327637,6.0,Leve (-1% a -3%),True
GS,-1.1739554911520789,3.0,Leve (-1% a -3%),True
GS,-1.1184552622018007,3.0,Leve (-1% a -3%),True
GS,-2.5953154484722796,17.0,Leve (-1% a -3%),True
GS,-1.0076320495540636,1.0,Leve (-1% a -3%),True
GS,-2.385162364736093,42.0,Leve (-1% a -3%),True
GS,-1.8572086842363666,15.0,Leve (-1% a -3%),True
GS,-1.36635411252084,4.0,Leve (-1% a -3%),True
GS,-1.3088200889787571,24.0,Leve (-1% a -3%),True
GS,-1.0725727488723025,4.0,Leve (-1% a -3%),True
GS,-2.607187956670398,3.0,Leve (-1% a -3%),True
GS,-1.062390909668398,1.0,Leve (-1% a -3%),True
GS,-1.2783640266636698,8.0,Leve (-1% a -3%),True
GS,-1.0045475046840058,27.0,Leve (-1% a -3%),True
GS,-1.5113722714300448,23.0,Leve (-1% a -3%),True
GS,-1.2611010742903161,15.0,Leve (-1% a -3%),True
GS,-1.3614229856989901,2.0,Leve (-1% a -3%),True
GS,-1.4519143485361208,4.0,Leve (-1% a -3%),True
GS,-1.86102345727589,5.0,Leve (-1% a -3%),True
GS,-1.0565576288776413,1.0,Leve (-1% a -3%),True
GS,-1.2991877731885593,41.0,Leve (-1% a -3%),True
GS,-1.0201096256689968,6.0,Leve (-1% a -3%),True
GS,-1.2275949153649601,10.0,Leve (-1% a -3%),True
GS,-1.5907129163687639,9.0,Leve (-1% a -3%),True
GS,-2.3389971515199615,4.0,Leve (-1% a -3%),True
GS,-1.7740847194372744,1021.0,Leve (-1% a -3%),True
GS,-1.5268507085299698,1013.0,Leve (-1% a -3%),True
GS,-1.8946664461667595,1008.0,Leve (-1% a -3%),True
GS,-2.9057822152208423,3.0,Leve (-1% a -3%),True
GS,-2.989655099992261,9.0,Leve (-1% a -3%),True
GS,-1.7906706243894899,2.0,Leve (-1% a -3%),True
GS,-2.2829434679066507,4.0,Leve (-1% a -3%),True
GS,-1.414836978609646,1.0,Leve (-1% a -3%),True
GS,-1.413765741660633,983.0,Leve (-1% a -3%),True
GS,-1.648071980494381,968.0,Leve (-1% a -3%),True
GS,-2.0995282884332167,630.0,Leve (-1% a -3%),True
GS,-1.6945794312230866,625.0,Leve (-1% a -3%),True
GS,-1.3443664750949047,15.0,Leve (-1% a -3%),True
GS,-1.1070221031065364,5.0,Leve (-1% a -3%),True
GS,-1.431320727222407,4.0,Leve (-1% a -3%),True
GS,-1.3267446499118485,27.0,Leve (-1% a -3%),True
GS,-1.9821444303182334,14.0,Leve (-1% a -3%),True
GS,-1.2756207318540103,10.0,Leve (-1% a -3%),True
GS,-1.2899864206788125,6.0,Leve (-1% a -3%),True
GS,-1.095764701681723,12.0,Leve (-1% a -3%),True
GS,-1.7837451357306966,10.0,Leve (-1% a -3%),True
GS,-1.197688590464574,3.0,Leve (-1% a -3%),True
GS,-1.253427020491904,4.0,Leve (-1% a -3%),True
GS,-1.2796585247298764,483.0,Leve (-1% a -3%),True
GS,-1.036806266576773,449.0,Leve (-1% a -3%),True
GS,-1.5570090034185413,446.0,Leve (-1% a -3%),True
GS,-1.5368344015921465,5.0,Leve (-1% a -3%),True
GS,-1.0827609916468917,8.0,Leve (-1% a -3%),True
GS,-1.4587514719596295,15.0,Leve (-1% a -3%),True
GS,-2.361684662884178,10.0,Leve (-1% a -3%),True
GS,-1.371821774090376,8.0,Leve (-1% a -3%),True
GS,-1.2484441953045544,149.0,Leve (-1% a -3%),True
GS,-1.9295399955463255,60.0,Leve (-1% a -3%),True
GS,-1.8172216843694855,3.0,Leve (-1% a -3%),True
GS,-1.3667584674621813,49.0,Leve (-1% a -3%),True
GS,-2.1349680804579996,47.0,Leve (-1% a -3%),True
GS,-2.4009946780939373,40.0,Leve (-1% a -3%),True
GS,-1.1351441408855245,35.0,Leve (-1% a -3%),True
GS,-1.790602173321898,24.0,Leve (-1% a -3%),True
GS,-2.7550788852262365,18.0,Leve (-1% a -3%),True
GS,-1.311942285747636,14.0,Leve (-1% a -3%),True
GS,-2.311798297360401,2.0,Leve (-1% a -3%),True
GS,-1.4388391408449497,3.0,Leve (-1% a -3%),True
GS,-1.4648589338685736,1.0,Leve (-1% a -3%),True
GS,-2.3995236837510814,55.0,Leve (-1% a -3%),True
GS,-2.207636141398195,46.0,Leve (-1% a -3%),True
GS,-1.8054636212808561,8.0,Leve (-1% a -3%),True
GS,-1.1094745860322774,1.0,Leve (-1% a -3%),True
GS,-1.1279080777652606,4.0,Leve (-1% a -3%),True
GS,-1.120080001027901,11.0,Leve (-1% a -3%),True
GS,-1.011585112841562,1.0,Leve (-1% a -3%),True
GS,-2.8882728877011155,10.0,Leve (-1% a -3%),True
GS,-1.7635011253463007,5.0,Leve (-1% a -3%),True
GS,-1.8408101188386317,55.0,Leve (-1% a -3%),True
GS,-1.8030259668575965,36.0,Leve (-1% a -3%),True
GS,-1.8156709058955833,19.0,Leve (-1% a -3%),True
GS,-1.8445161523369058,13.0,Leve (-1% a -3%),True
GS,-2.604437354476319,4.0,Leve (-1% a -3%),True
GS,-2.3160150196757656,6.0,Leve (-1% a -3%),True
GS,-1.0341692087250776,3.0,Leve (-1% a -3%),True
GS,-1.1031257611103795,1.0,Leve (-1% a -3%),True
GS,-1.030074477277143,6.0,Leve (-1% a -3%),True
GS,-1.0539153706747628,38.0,Leve (-1% a -3%),True
GS,-2.6002614539484825,24.0,Leve (-1% a -3%),True
GS,-1.0979221731727495,2.0,Leve (-1% a -3%),True
GS,-2.42265404763079,2.0,Leve (-1% a -3%),True
GS,-1.218732050315241,52.0,Leve (-1% a -3%),True
GS,-2.674957263798261,31.0,Leve (-1% a -3%),True
GS,-2.190805561016329,15.0,Leve (-1% a -3%),True
GS,-2.1905371510217098,9.0,Leve (-1% a -3%),True
GS,-1.5119615672023357,3.0,Leve (-1% a -3%),True
GS,-1.1259830628540968,1.0,Leve (-1% a -3%),True
GS,-1.7406133495999732,16.0,Leve (-1% a -3%),True
GS,-1.6760916907008094,4.0,Leve (-1% a -3%),True
GS,-2.481173611617382,3.0,Leve (-1% a -3%),True
GS,-1.2465979957196227,3.0,Leve (-1% a -3%),True
GS,-1.1693407251350152,4.0,Leve (-1% a -3%),True
GS,-1.5072526817572096,324.0,Leve (-1% a -3%),True
GS,-1.4903403531048132,320.0,Leve (-1% a -3%),True
GS,-1.5625141151547006,1.0,Leve (-1% a -3%),True
GS,-1.0141119439541768,1.0,Leve (-1% a -3%),True
GS,-2.613378623744811,5.0,Leve (-1% a -3%),True
GS,-1.0151469475371488,302.0,Leve (-1% a -3%),True
GS,-1.5796922510825873,291.0,Leve (-1% a -3%),True
GS,-1.6323793776988782,1.0,Leve (-1% a -3%),True
GS,-1.9382434482523303,278.0,Leve (-1% a -3%),True
GS,-2.6363783446458955,273.0,Leve (-1% a -3%),True
GS,-1.795164848530184,3.0,Leve (-1% a -3%),True
GS,-2.883481537842225,85.0,Leve (-1% a -3%),True
GS,-2.9880627091984135,82.0,Leve (-1% a -3%),True
GS,-2.4853878861606726,1.0,Leve (-1% a -3%),True
GS,-2.000926275141879,3.0,Leve (-1% a -3%),True
GS,-2.7569692401248402,15.0,Leve (-1% a -3%),True
GS,-1.6840155668507273,7.0,Leve (-1% a -3%),True
GS,-1.2028722389764046,15.0,Leve (-1% a -3%),True
GS,-1.4788961875432771,3.0,Leve (-1% a -3%),True
GS,-2.226754002309128,7.0,Leve (-1% a -3%),True
GS,-1.7402618967336414,4.0,Leve (-1% a -3%),True
GS,-1.2272965244256362,160.0,Leve (-1% a -3%),True
GS,-2.0999486292441416,153.0,Leve (-1% a -3%),True
GS,-1.6222022913806255,27.0,Leve (-1% a -3%),True
GS,-1.1397368401565577,7.0,Leve (-1% a -3%),True
GS,-1.0841882144403514,4.0,Leve (-1% a -3%),True
GS,-2.6798618834006027,1.0,Leve (-1% a -3%),True
GS,-1.028130992882803,117.0,Leve (-1% a -3%),True
GS,-1.518631868484499,87.0,Leve (-1% a -3%),True
GS,-2.83934872565873,21.0,Leve (-1% a -3%),True
GS,-1.4466106274479085,15.0,Leve (-1% a -3%),True
GS,-1.5055818779536878,6.0,Leve (-1% a -3%),True
GS,-1.763056194618795,22.0,Leve (-1% a -3%),True
GS,-2.356106898347432,10.0,Leve (-1% a -3%),True
GS,-1.1610601525014363,5.0,Leve (-1% a -3%),True
GS,-1.1807392179798204,1.0,Leve (-1% a -3%),True
GS,-1.0928874069764727,27.0,Leve (-1% a -3%),True
GS,-1.6588774297484954,20.0,Leve (-1% a -3%),True
GS,-2.9150951408242753,13.0,Leve (-1% a -3%),True
GS,-1.2268032680824104,2.0,Leve (-1% a -3%),True
GS,-2.870268004687293,1.0,Leve (-1% a -3%),True
GS,-1.1453464773210853,1.0,Leve (-1% a -3%),True
GS,-1.2041677448105692,4.0,Leve (-1% a -3%),True
GS,-1.5458526618550739,27.0,Leve (-1% a -3%),True
GS,-1.2450693603280771,25.0,Leve (-1% a -3%),True
GS,-1.1457137215951985,24.0,Leve (-1% a -3%),True
GS,-2.4611904485980607,19.0,Leve (-1% a -3%),True
GS,-1.902094498967788,14.0,Leve (-1% a -3%),True
GS,-2.714531216189675,9.0,Leve (-1% a -3%),True
GS,-1.623513432062773,1.0,Leve (-1% a -3%),True
GS,-2.0475808020977038,2.0,Leve (-1% a -3%),True
GS,-1.8044087861665115,6.0,Leve (-1% a -3%),True
GS,-2.681142766711986,6.0,Leve (-1% a -3%),True
GS,-2.2282256112103216,32.0,Leve (-1% a -3%),True
GS,-2.2623955021378817,22.0,Leve (-1% a -3%),True
GS,-1.2678212261378552,19.0,Leve (-1% a -3%),True
GS,-2.1942542809493704,10.0,Leve (-1% a -3%),True
GS,-2.9918936603110846,6.0,Leve (-1% a -3%),True
GS,-1.3998884389182842,4.0,Leve (-1% a -3%),True
GS,-2.52624529159029,3.0,Leve (-1% a -3%),True
GS,-1.5369470347030068,6.0,Leve (-1% a -3%),True
GS,-1.077235137506094,1.0,Leve (-1% a -3%),True
GS,-1.2541619368619084,2.0,Leve (-1% a -3%),True
GS,-1.0919637439670726,40.0,Leve (-1% a -3%),True
GS,-1.4149043500317982,36.0,Leve (-1% a -3%),True
GS,-2.2279025896771443,24.0,Leve (-1% a -3%),True
GS,-1.5090160876974346,14.0,Leve (-1% a -3%),True
GS,-1.2513885621511234,3.0,Leve (-1% a -3%),True
GS,-1.2535906078925962,1.0,Leve (-1% a -3%),True
GS,-1.3183327510296716,1.0,Leve (-1% a -3%),True
GS,-1.2805723891150755,5.0,Leve (-1% a -3%),True
GS,-2.3760353822476987,3.0,Leve (-1% a -3%),True
GS,-1.5337049788008206,2.0,Leve (-1% a -3%),True
GS,-1.2701298436284425,9.0,Leve (-1% a -3%),True
GS,-1.695186829123252,2.0,Leve (-1% a -3%),True
GS,-1.0263710819058414,2.0,Leve (-1% a -3%),True
GS,-2.3093915899945694,56.0,Leve (-1% a -3%),True
GS,-1.3569578979576558,16.0,Leve (-1% a -3%),True
GS,-2.5606670846809454,12.0,Leve (-1% a -3%),True
GS,-1.1962236020966133,11.0,Leve (-1% a -3%),True
GS,-1.1492493025262451,6.0,Leve (-1% a -3%),True
GS,-2.374429874024886,1.0,Leve (-1% a -3%),True
GS,-1.187905172914061,23.0,Leve (-1% a -3%),True
GS,-2.2900609816239648,5.0,Leve (-1% a -3%),True
GS,-2.763149172491497,2.0,Leve (-1% a -3%),True
GS,-1.0168780202910788,14.0,Leve (-1% a -3%),True
GS,-1.5235748655102577,6.0,Leve (-1% a -3%),True
GS,-1.3114464660410774,4.0,Leve (-1% a -3%),True
GS,-1.4510628958352867,64.0,Leve (-1% a -3%),True
GS,-1.296551966136661,40.0,Leve (-1% a -3%),True
GS,-1.3609987632309806,34.0,Leve (-1% a -3%),True
GS,-1.3110986933362212,29.0,Leve (-1% a -3%),True
GS,-1.31592547142092,10.0,Leve (-1% a -3%),True
GS,-2.5787246747173476,17.0,Leve (-1% a -3%),True
GS,-1.1835640242866652,8.0,Leve (-1% a -3%),True
GS,-1.782341501804774,5.0,Leve (-1% a -3%),True
GS,-1.5394819209274546,1.0,Leve (-1% a -3%),True
GS,-1.9271357143530343,4.0,Leve (-1% a -3%),True
GS,-1.0359929727775774,2.0,Leve (-1% a -3%),True
GS,-1.5851993336364223,6.0,Leve (-1% a -3%),True
GS,-1.403805446214501,868.0,Leve (-1% a -3%),True
GS,-2.3522201654121555,830.0,Leve (-1% a -3%),True
GS,-1.5369608490441333,13.0,Leve (-1% a -3%),True
GS,-2.8628768822104744,6.0,Leve (-1% a -3%),True
GS,-1.016940215137696,3.0,Leve (-1% a -3%),True
GS,-1.7596028612054226,41.0,Leve (-1% a -3%),True
GS,-2.454971254099636,11.0,Leve (-1% a -3%),True
GS,-1.435833499399719,2.0,Leve (-1% a -3%),True
GS,-1.2411700429004968,3.0,Leve (-1% a -3%),True
GS,-1.369531825914283,6.0,Leve (-1% a -3%),True
GS,-1.6416602551575732,3.0,Leve (-1% a -3%),True
GS,-2.6689441237329414,2.0,Leve (-1% a -3%),True
GS,-2.1719079926130647,722.0,Leve (-1% a -3%),True
GS,-2.523003206011709,301.0,Leve (-1% a -3%),True
GS,-1.9977156867084567,12.0,Leve (-1% a -3%),True
GS,-1.2036687361473564,10.0,Leve (-1% a -3%),True
GS,-1.1513189409699143,1.0,Leve (-1% a -3%),True
GS,-1.0573139669077247,273.0,Leve (-1% a -3%),True
GS,-2.0266221862349387,270.0,Leve (-1% a -3%),True
GS,-1.0688807059794248,261.0,Leve (-1% a -3%),True
GS,-2.5219752664600636,163.0,Leve (-1% a -3%),True
GS,-1.1246844822458524,5.0,Leve (-1% a -3%),True
GS,-2.3599370326966795,2.0,Leve (-1% a -3%),True
GS,-1.106154040024232,6.0,Leve (-1% a -3%),True
GS,-1.8472457688674448,142.0,Leve (-1% a -3%),True
GS,-2.157373061444423,140.0,Leve (-1% a -3%),True
GS,-1.1982623972573991,21.0,Leve (-1% a -3%),True
GS,-1.6359269730911175,19.0,Leve (-1% a -3%),True
GS,-1.2949129181004326,13.0,Leve (-1% a -3%),True
GS,-2.376815106685537,12.0,Leve (-1% a -3%),True
GS,-1.9820315027705204,111.0,Leve (-1% a -3%),True
GS,-2.5823170175399146,8.0,Leve (-1% a -3%),True
GS,-1.3004916097682617,8.0,Leve (-1% a -3%),True
GS,-1.2399118735604509,7.0,Leve (-1% a -3%),True
GS,-1.1506165485726694,2.0,Leve (-1% a -3%),True
GS,-1.1564136797781677,1.0,Leve (-1% a -3%),True
GS,-1.993803161332286,5.0,Leve (-1% a -3%),True
GS,-1.5297610696111352,57.0,Leve (-1% a -3%),True
GS,-1.717812819121134,48.0,Leve (-1% a -3%),True
GS,-2.1243493884586906,43.0,Leve (-1% a -3%),True
GS,-1.2890993925356198,2.0,Leve (-1% a -3%),True
GS,-1.7547456576547105,8.0,Leve (-1% a -3%),True
GS,-1.821161691349038,6.0,Leve (-1% a -3%),True
GS,-2.0641034757064913,19.0,Leve (-1% a -3%),True
GS,-1.157475143472697,1.0,Leve (-1% a -3%),True
GS,-1.1097379212774872,7.0,Leve (-1% a -3%),True
GS,-2.9501737643776615,1.0,Leve (-1% a -3%),True
GS,-1.7185019622111941,1.0,Leve (-1% a -3%),True
GS,-1.2647572601174106,1.0,Leve (-1% a -3%),True
GS,-1.4808964340992437,77.0,Leve (-1% a -3%),True
GS,-1.9612271412133953,71.0,Leve (-1% a -3%),True
GS,-2.91204599992142,66.0,Leve (-1% a -3%),True
GS,-1.50539409174133,2.0,Leve (-1% a -3%),True
GS,-1.6313604253912928,39.0,Leve (-1% a -3%),True
GS,-1.643030924037614,34.0,Leve (-1% a -3%),True
GS,-2.428990470192105,29.0,Leve (-1% a -3%),True
GS,-2.4340537165434495,8.0,Leve (-1% a -3%),True
GS,-1.0997005367454848,1.0,Leve (-1% a -3%),True
GS,-1.5559145499463023,5.0,Leve (-1% a -3%),True
GS,-1.0333942188878065,3.0,Leve (-1% a -3%),True
GS,-1.8642568250758385,16.0,Leve (-1% a -3%),True
GS,-1.4013142123357136,12.0,Leve (-1% a -3%),True
GS,-1.1782956764102792,6.0,Leve (-1% a -3%),True
GS,-2.1062044233408628,2.0,Leve (-1% a -3%),True
GS,-2.3056846268995623,4.0,Leve (-1% a -3%),True
GS,-1.6715376345371458,381.0,Leve (-1% a -3%),True
GS,-2.3753311062576166,374.0,Leve (-1% a -3%),True
GS,-2.322758927567803,38.0,Leve (-1% a -3%),True
GS,-2.253915323470168,29.0,Leve (-1% a -3%),True
GS,-2.9274725063998197,27.0,Leve (-1% a -3%),True
GS,-1.308012613866616,18.0,Leve (-1% a -3%),True
GS,-1.0245655522611918,7.0,Leve (-1% a -3%),True
GS,-1.1331513515667413,1.0,Leve (-1% a -3%),True
GS,-2.5402696801633096,6.0,Leve (-1% a -3%),True
GS,-1.8955181126538378,308.0,Leve (-1% a -3%),True
GS,-1.1059497106941318,301.0,Leve (-1% a -3%),True
GS,-2.0027326178349014,295.0,Leve (-1% a -3%),True
GS,-2.0613257125824846,133.0,Leve (-1% a -3%),True
GS,-1.1377800235809366,5.0,Leve (-1% a -3%),True
GS,-1.1852346525170643,7.0,Leve (-1% a -3%),True
GS,-1.698655371173341,3.0,Leve (-1% a -3%),True
GS,-1.3024719585618127,49.0,Leve (-1% a -3%),True
GS,-2.114104022995855,41.0,Leve (-1% a -3%),True
GS,-1.415846064528603,35.0,Leve (-1% a -3%),True
GS,-2.248597957482623,13.0,Leve (-1% a -3%),True
GS,-1.0407076591879671,7.0,Leve (-1% a -3%),True
GS,-1.1620498918552769,1.0,Leve (-1% a -3%),True
GS,-1.3492587069181106,7.0,Leve (-1% a -3%),True
GS,-2.315538503073622,5.0,Leve (-1% a -3%),True
GS,-1.1912146118145284,36.0,Leve (-1% a -3%),True
GS,-2.2435033308088603,29.0,Leve (-1% a -3%),True
GS,-1.708406699748255,27.0,Leve (-1% a -3%),True
GS,-1.6888514233141638,11.0,Leve (-1% a -3%),True
GS,-1.5238653119057255,6.0,Leve (-1% a -3%),True
GS,-2.008509290402971,8.0,Leve (-1% a -3%),True
GS,-2.202790303344504,5.0,Leve (-1% a -3%),True
GS,-1.1784987351043497,141.0,Leve (-1% a -3%),True
GS,-1.8505829232789095,132.0,Leve (-1% a -3%),True
GS,-2.0530883753195894,122.0,Leve (-1% a -3%),True
GS,-1.5993972236754361,114.0,Leve (-1% a -3%),True
GS,-1.6373508825754612,29.0,Leve (-1% a -3%),True
GS,-1.0153521670544174,1.0,Leve (-1% a -3%),True
GS,-1.114861839502701,7.0,Leve (-1% a -3%),True
GS,-1.5180222586031022,70.0,Leve (-1% a -3%),True
GS,-1.9186114237619956,54.0,Leve (-1% a -3%),True
GS,-1.5265861856751273,49.0,Leve (-1% a -3%),True
GS,-1.566902910078638,32.0,Leve (-1% a -3%),True
GS,-1.01268819024527,4.0,Leve (-1% a -3%),True
GS,-1.5999115147796061,17.0,Leve (-1% a -3%),True
GS,-2.392062429537023,15.0,Leve (-1% a -3%),True
GS,-2.383890091095875,3.0,Leve (-1% a -3%),True
GS,-1.1324175101046108,8.0,Leve (-1% a -3%),True
GS,-1.164672342555706,1.0,Leve (-1% a -3%),True
GS,-1.3197573057583734,8.0,Leve (-1% a -3%),True
GS,-2.1866644053861295,3.0,Leve (-1% a -3%),True
GS,-1.0801349701112573,1.0,Leve (-1% a -3%),True
GS,-1.2890567471431358,7.0,Leve (-1% a -3%),True
GS,-1.6765267429602382,5.0,Leve (-1% a -3%),True
GS,-1.3166776770760835,34.0,Leve (-1% a -3%),True
GS,-1.3446854099976813,7.0,Leve (-1% a -3%),True
GS,-1.2829973130325079,4.0,Leve (-1% a -3%),True
GS,-1.2478697695967655,7.0,Leve (-1% a -3%),True
GS,-1.050408105272127,20.0,Leve (-1% a -3%),True
GS,-1.6654219763106548,5.0,Leve (-1% a -3%),True
GS,-1.0007285208087802,22.0,Leve (-1% a -3%),True
GS,-1.8719841232018308,18.0,Leve (-1% a -3%),True
GS,-2.422638774101582,12.0,Leve (-1% a -3%),True
GS,-2.0101571406700547,3.0,Leve (-1% a -3%),True
GS,-1.002807823617624,1.0,Leve (-1% a -3%),True
GS,-1.021978195528661,1.0,Leve (-1% a -3%),True
GS,-1.7070230788954643,42.0,Leve (-1% a -3%),True
GS,-2.046072351354189,7.0,Leve (-1% a -3%),True
GS,-1.7181421165831545,3.0,Leve (-1% a -3%),True
GS,-1.0192722255162656,6.0,Leve (-1% a -3%),True
GS,-2.171717154109798,4.0,Leve (-1% a -3%),True
GS,-1.1073737881731605,2.0,Leve (-1% a -3%),True
GS,-1.2644547466447276,1.0,Leve (-1% a -3%),True
GS,-1.7503849559345697,22.0,Leve (-1% a -3%),True
GS,-2.4689714659591133,2.0,Leve (-1% a -3%),True
GS,-1.4543868127164683,3.0,Leve (-1% a -3%),True
GS,-1.6951119669999404,3.0,Leve (-1% a -3%),True
GS,-1.0717969359419266,19.0,Leve (-1% a -3%),True
GS,-1.3814624757385596,2.0,Leve (-1% a -3%),True
GS,-1.1971775218815761,1.0,Leve (-1% a -3%),True
GS,-2.024609488223661,16.0,Leve (-1% a -3%),True
GS,-2.2688267448843003,11.0,Leve (-1% a -3%),True
GS,-1.2604974166045446,5.0,Leve (-1% a -3%),True
GS,-1.5172758952862964,1.0,Leve (-1% a -3%),True
GS,-2.31720791545873,4.0,Leve (-1% a -3%),True
GS,-1.6186775800444364,10.0,Leve (-1% a -3%),True
GS,-1.1241877215188878,2.0,Leve (-1% a -3%),True
GS,-1.529974908449605,36.0,Leve (-1% a -3%),True
GS,-1.0361517909226792,33.0,Leve (-1% a -3%),True
GS,-1.98693168241183,29.0,Leve (-1% a -3%),True
GS,-1.2539186184270967,2.0,Leve (-1% a -3%),True
GS,-2.593962225651514,119.0,Leve (-1% a -3%),True
GS,-1.7935440328854413,106.0,Leve (-1% a -3%),True
GS,-1.5815019896906368,1.0,Leve (-1% a -3%),True
GS,-2.736646711584456,100.0,Leve (-1% a -3%),True
GS,-1.4092777386829236,17.0,Leve (-1% a -3%),True
GS,-2.03469747636984,1.0,Leve (-1% a -3%),True
GS,-2.0514151863224916,47.0,Leve (-1% a -3%),True
GS,-2.613599702480407,46.0,Leve (-1% a -3%),True
